file	line	context
004.第三章——“休怀粉身念”.txt	215	康有为站在这幅字的前面，深深被诗句吸引住。唐朝太宗盖这悯忠寺后一百年，安禄山史思明这些将军们坐镇北京，曾在悯忠寺盖了两座大塔，后来安禄山史思明叛乱，几乎将唐朝推翻，幸亏唐朝引用外国兵平乱，安禄山史思明又一再内讧，才算保住了唐朝江山。但一百多年后，唐朝还是完了、安禄山也早被杀了、史思明也早被杀了，只是他们留下的两座高塔还凄凉地存在。又一百年过去了、又一百年过去了、又一百年过去了，塔终于倒了，也不知什么时候，只留下断垒残碑。诗人来了，向残碑说安史，想到大唐帝国的一世雄风，不论是帝王豪杰、不论是骄兵悍将，都云散烟消了，安禄山史思明固然尸骨无存，就是盖悯忠寺的唐太宗的陵寝，也早被翻开了。一幅大唐帝国的烟云，在中国各处，都散开着、流失着，但在小小的这座悯忠寺里，却微妙地相聚着、衔接着。悯忠寺太小了，小得没有人注意，但从有心人眼里、从诗人笔下，它象征的竟是那么深远、那么凄凉。诗人从一粒沙里能看到世界、从一朵花里能看到天国，又何况悯忠寺，它有这么多的尘沙与花草。从悯忠寺里，诗人可以看到那万马奔腾、看到那中国先民的经营与破坏、欢笑与眼泪、生命与死亡，和死亡以后金石的追念，乃至于金石本身的变成残碑断垒。唐代过去了，五代又来；五代过去了，宋代又...
004.第三章——“休怀粉身念”.txt	217	若亡而实在。看起来好像过去了，其实没有、其实还在那儿。中国的哲学家早就提出“景不徙”、“影不移”的论证。在一处空间里，不断的有人和活动的留影，留影处处在改换，后影已非前影，前影虽然看不见了，其实仍在原来地方。任何空间、任何古迹、任何残碑断垒，愈有历史性的遗存，愈有这种层层相因的留影，只有空间、只有古迹、只有残碑断垒，只有它们才一幕幕面对了人世的兴亡。时间在它们面前排队走过，它们是时间的检阅者、是历史的证人，这一真相，诗人感触最深，诗人把他的感触留在纸上，纸挂在墙上，也做了新的留影。从诗人留影到纸，从纸反投这种留影到后人，又是一套完整的轮回。
004.第三章——“休怀粉身念”.txt	251	和尚点点头，“康先生志在救世，真是佛心。但无论如何，字的确是好。康先生博闻强记，随手写出杜甫的丁香诗，来配上我们以丁香出名的悯忠寺，真是太好了！普净你看，康先生写得多好！”
004.第三章——“休怀粉身念”.txt	255	“师父，这诗大概的意思是什么？”
004.第三章——“休怀粉身念”.txt	257	和尚说：“诗和佛法一样，有许多只能意会，不能言传，中国一句说诗的话叫‘诗无达诂’，就是说，诗没有确定的解释，甲可有甲的解释、乙可有乙的解释，康先生，你说是不是？”
004.第三章——“休怀粉身念”.txt	261	“但是杜甫写这首诗，大概的意思还是可以感觉到的，照我的解释，全诗大意该是：丁香很柔弱，结子又多，叶子和花都漂亮，但是是素色中的美丽，不是艳丽的。把丁香种在房子后面，为了是给有思想的人欣赏。丁香自己呢？它早晚像兰麝一样发出芳香，但却不必想到自己会磨成粉的。整首诗的意思是，一个柔弱美丽的生物，它该知道自己的特质，完成自我，虽然自我的最后完成恐怕是粉身碎骨，也不必多想了！噢，康先生，你看我有没有弄拧这首好诗，我胡乱解释的，可算不太离谱？”
004.第三章——“休怀粉身念”.txt	263	“解释得好、解释得好。我认为这首诗也该这么解释。杜甫写这首诗，意思是积极的，在写一种柔弱的生物，也有坚强的特质。大家以为雄壮的松树柏树岁寒而知后凋，没注意到柔弱的丁香也是有这种坚强的特性。丁香一辈子，生前死后都发出了它的特质，虽然长得一点也不雄壮。所以，大事不全是强者做的，弱者也可以做不小的事，如果结局是粉身碎骨，弱者也许不敢做。但如果‘休怀粉身念’，不必多想它，最后弱者做出的功德，也不一定小呢。”
004.第三章——“休怀粉身念”.txt	265	“愈解释得愈妙了！”和尚说，“杜甫先生当惊知己于千古——引康先生为知己。”
004.第三章——“休怀粉身念”.txt	271	大家都笑起来。小和尚看着诗，点着头。
005.第四章——西太后.txt	17	乾隆皇帝以后的清朝，开始衰弱，穷苦的老百姓已有造反的行为。乾隆皇帝的儿子，清朝第五个皇帝仁宗嘉庆皇帝，在他即位第四年，开始调查他父亲当政时代的贪官，其中有一个叫和珅的，家产被查抄后，财富竟等于全中国岁入总额的十倍！嘉庆皇帝面临的困难还算是幸运的——他只碰到内忧，他的儿子宣宗道光皇帝即位，竟在更严重的内忧以外，又首次遭到白种人的外患——鸦片战争败给了英国。1842年的《南京条约》起，给了洋鬼子领事裁判权、内河航行权、最惠国待遇、关税的控制、租界的范围、通商的港口、大量的军费赔偿和香港的领土。这是中国三千年来从来没有过的屈辱和变局。中国人简直无法适应。拖了十五年，道光皇帝的儿子文宗咸丰皇帝在位的第七年（1857），终于起了大冲突，英国法国的联军攻陷了广州，俘虏了所谓不战不和不守不死不降不走的颟顸总督叶名琛，然后又联合美、俄两国向北方进军。清朝政府没办法，于第二年，只有进一步的赔款、进一步的丧权辱国、进一步的签订不平等条约——《天津条约》。
005.第四章——西太后.txt	35	满族女人刚进皇宫的时候，地位很低。她早年的身世，很费猜疑。官书上记载她是满族人，她的曾祖父、祖父、父亲都做过中级官吏，三代的官场地位都不高。她三岁的时候，父亲就死在安徽。十六岁以前，一直住在南方，传说她根本就是汉人，籍贯广东，父亲姓周，是一个下级军官，因犯罪被杀，她给转卖到满族人惠征家里做丫鬟，就这样冒充起满族人来。十六岁后，她和妹妹北上，被当宫女选进皇宫，住在圆明园。因为她在南方住得久，会唱南方的流行歌曲，被皇帝注意到，于是开始晋级。当时皇宫女人的级位是：最高级是皇帝的祖母，就是圣祖母——太皇太后；第二级是皇帝的母亲，就是圣母——皇太后；第三级是皇帝的大太太——皇后；第四级是皇贵妃，是姨太太的头儿；第五级是贵妃，等于二姨太，两个；第六级是妃，等于三姨太，四个；第七级是嫔，等于四姨太，六个；第八级是贵人，等于五姨太，人数不定；第九级是常在，等于六姨太，人数不定；第十级是答应，等于七姨太，人数不定；第十一级是宫女，人数不定。宫女只算是丫鬟，还不够资格做姨太太，要被皇帝看中，有了性行为才能升级做姨太太。清朝的宫女约在两千人以下，在中国朝代里，还算是少的，因为唐朝有过四万人的记录。专制时代帝王的横淫，光此一件事，就可想而知。这个会...
005.第四章——西太后.txt	55	这一说词，使皇帝觉得他比弟弟稳重，所以决定由他做皇帝，弟弟做恭亲王。如今他若死了，他的儿子只有六岁，恭亲王多少令他不安，所以他在死前一天，在宣布他儿子继承皇位的同时，宣布怡亲王载垣、郑亲王端华和肃顺等八个人为赞襄政务大臣，一齐辅佐他儿子。八个人里面，没有恭亲王。
005.第四章——西太后.txt	57	至于他的太太，根本没有参与政治的份儿。母后不能干政，不但是清朝的家法，也是中国宫廷的传统，中国传统女人亡国有功、治国不行。中国最早的名女人像夏朝的妺喜、商朝的妲己、周朝的褒姒、春秋的西施，都是亡国有余的人物；而汉朝初年，第一个皇帝刘邦的太太吕后，在刘邦死后夺权乱来，更倒尽了人的胃口。所以汉朝第五个皇帝汉武帝，安排他年幼的小儿子继承他，却将小儿子的母亲杀掉。他的理论是：皇帝小，皇帝的母亲就会专权，女人一专权，就会祸国。咸丰皇帝知道这种事，他也感到儿子的妈妈懿贵妃是个厉害的女人，所以，他为儿子安排辅佐，女人也不能列名。
005.第四章——西太后.txt	87	明朝初年为了怕太监弄权，曾在宫门外挂上铁牌，说太监不得干预政事，干预者杀头。可是挂归挂，明朝的太监仍旧闹到了亡国。清朝初年也挂了铁牌，规定得更严，犯法干政不止杀头，要一刀一刀剐死，可是挂归挂，太监还是坐大起来。清朝规定太监不许擅出皇城、不许干涉外事、不许交结外官、不许假名置产……犯了这些禁条都是死罪，可是得宠的太监都没看在眼里。西太后为了争权夺利，就运用太监给她做爪牙。最初她用的是太监安德海。安德海在皇宫里闹个不停，还闹到外面去。西太后垂帘听政第九年（1869），安德海坐了大船小船，浩浩荡荡到山东去，船上挂着大龙旗，说“奉旨钦差采办龙袍”，船上有他买来的十九岁女孩，有他叔叔、妹妹、侄女、有跟班的、保镖的、做饭的、剃头的、修脚的、说书的，还有个和尚和和尚的厨子。他们在船上，又唱又闹，又雇来歌女表演，和尚也加入作乐。到了山东，上岸换车轿，骡二十二头、马十七匹，还有一只驴，外带大车轿车，又浩浩荡荡前进。当时山东巡抚丁宝帧看不过去了，秘密通知了恭亲王，恭亲王认为该给西太后一点警告，就叫丁宝桢把安德海就地依法杀了。消息传到了正在听戏的西太后耳里，她大为光火，她恨恭亲王，也恨慈安太后，认为是他们的阴谋，她要报复，她又继续培养她卵翼下太监...
005.第四章——西太后.txt	89	又过了十一年（1880），西太后的势力更稳固了。这年八月，她叫太监李三顺带东西出宫，送给她妹妹。依照宫例太监不准走正门，只能走旁门，可是太监一定要走正门，还不听检查，结果跟守门的发生武打，太监跑回去，加油加酱报告西太后。西太后找来慈安太后，说我还没死他们就眼里没有我了，不杀守门的，我就不想活了。慈安太后害怕，就下令杀守门的，掌管司法的官说这可不行，守门的一来没犯法，二来根据祖制，守门就该这样不通融。慈安太后说，什么叫祖制？等我死了，我岂不也是你祖宗？坚持要杀人，做为司法首长的刑部尚书潘祖荫说，既然交犯人到刑部，就得依法处理，依法处理就是无罪开释，如果太后要杀，太后可以另外自行去杀，不能叫司法官这样违法杀人。慈安没办法，只好告诉了西太后，西太后找来潘祖荫，大哭大闹，捶床大骂，骂潘祖荫没良心。后来同意打折扣，不杀，可是要当庭打守门的，要“廷杖”——在朝廷上公然打屁股。恭亲王说“廷杖”是明朝的虐政，我们清朝不能学。西太后说你事事跟我作对，你是谁啊？恭亲王说我是先皇第六个儿子。西太后说我革你的职，恭亲王说革得了职位爵位，可是革不了先皇儿子的身分！西太后气得要命。最后还是迁就她，再打折扣，把不该处罚的处罚了事。
006.第五章——康进士.txt	11	当然，写这种《广艺舟双楫》，对康有为说来，绝不是他著书立说的主题，他的主题是经世济民的大著作，用这种大著作，给中国导航、给知识分子走向。这种大著作，可分三部：第一部是打破传统学说的《新学伪经考》，告诉知识分子，要敢于摆脱传统的枷锁；第二部点破孔子真义的《孔子改制考》，告诉知识分子，即使是孔子，也是主张改革现状的，不要怕改革现状；第三部是提出未来远景的《大同书》，告诉知识分子，应先走改革路线以至小康，最后再到大同的境界。
006.第五章——康进士.txt	13	在著书立说以外，他开了一班私塾，收了十几个学生，其中有一个十七岁就中了举人的小神童梁启超，那时十八岁，愿意拜他为师。举人拜非举人为师，看来有点奇怪，但是梁举人是真正佩服这位三十三岁的康非举人的。梁启超本来是把旧中国的东西，念得头头是道的，但是有一天，和一个朋友见了康有为，却发现康有为的学问是海潮音、是狮子吼，他和那朋友又惊又喜、又怨又哀，惊喜的是原来山外有山、海外有海，学问的世界是那么大，并且能碰到康有为这种高人，多么令人庆幸！哀怨的是，他和那朋友一直信仰的那些头头是道，竟是如此的此路不通，过去所花的那么多的气力，其实都走错了方向，虽然这种方向是一般中国知识分子人人都走的，但听了康有为的高谈阔论以后，他们决定跟着康有为走。于是，在康有为南归以后第二年，他的私塾在广州开班了。私塾叫万木草堂，教授的科目，从古典到现代、从宗教到演说、从数学到体育，一应俱全。虽然师徒加在一起，也不过十几个人，可是大家都分工合作，做助教的叫博文科学长、敦品行的叫约礼科学长、带运动的叫干城科学长、管图书仪器的叫书器科监督，师生上下，亲爱精诚，一起生活着、学习着，为那渺茫而伟大的前程，共同投下新的信念、新的憧憬。
006.第五章——康进士.txt	15	就这样的，三年过去了。这三年，跟康有为前五年的准备是大不同了。前五年的准备是孤独的，这三年的准备却是团体的。这三年中，他不但更充实了自己，并且印行了《新学伪经考》、《孔子改制考》等主题著作，人微望轻的他，已变得比以前有名，并且有了梁启超做他最得力的学生、做他最光芒四射的鼓手。他愈发“吾道不孤”了。
006.第五章——康进士.txt	27	日本在中国人眼中，两千年来都是蕞尔之邦、是小邻居、是小藩属，如今堂堂中国被日本鬼子给打败了，中国人感到的耻辱，远甚于被英国鬼子给打败。在这种耻辱下，中国知识分子们，开始有激烈的反应，其中最特殊的，就是“公车上书”。照中国传统的说法，秀才考上举人后，举人进京去考进士，称为在“公车”，“公车上书”就是举人向皇帝上请愿书，也就是联考前的考生们向统治者上书。这种上书，在中国早有传统可循，那就是后汉太学生向皇帝上书的事，所以，上书虽然有点越位，却并非不合传统。甲午战争后第二年，正好是各省举人到京师考进士的日子，康有为、梁启超也都从广东来了。在中国日本签订《马关条约》的消息传来后十三天，梁启超首先联合了广东举人一百九十人上书陈时局；两天以后，康有为联合各省举人一千两百人，聚会在松筠庵，上书请变法。在上书的过程里，台湾来的举人更是痛心疾首，因为在《马关条约》中，台湾要割给日本人了。这次上书是由康有为起草，他花了一天两夜的时间，写成一万多字的请愿书，可是，对一个江河日下的政权说来，请愿是无效的。上书须经过都察院这衙门转奏，而都察院却不肯转奏，理由是清朝政府已经批准了《马关条约》，没什么好谈的了。
006.第五章——康进士.txt	45	“依我看，重要原因固然是中国上下都守旧，看不出来中国在世界上的处境，但能看出这种处境的士大夫，自己洁身自好、爱惜羽毛、怕清议指摘、不愿多事、不肯大声疾呼，更是重要的原因。比如说，春秋责备贤者吧，以林文忠公林则徐为例。林文忠公在五十五年前，是官声最好最有作为的士大夫，也是大丈夫，他被派到广东禁烟，道光皇帝朱批‘即朕特派，非伊而谁’，对他信任有加；林文忠公也充满了自信，他自信可以打败洋人。但他为人毕竟高人一等，他一到广东，实地一看，就先知道中国武器不如洋人，光靠自信是不够的。因为中国枪炮都是十七世纪的旧货，什么鸟枪、抬炮、百子炮、子母炮、霸王鞭炮等等，都不是洋人的对手。所以他张罗买外国炮、外国船，还叫人翻译洋人出的书刊，以做知彼的功夫。这些材料，后来他交给魏源编成《海国图志》，主张以夷器制夷。日本人把这书翻译成日文，促进了他们的维新。但以林文忠公当时的地位，以他对中国在世界上处境的了解，他做得显然太不够了。为什么？他也犯了中国士大夫守旧的老毛病——洁身自好、爱惜羽毛、怕清议指摘、不愿多事。林文忠公在道光二十二年九月写给朋友一封信，信里明白指出洋人大炮可以打得比我们远、打得比我们快，这个问题不面对，‘即远调百万貔貅，恐只供临敌之一...
006.第五章——康进士.txt	49	过了一会儿，翁同龢慢慢点着头，向这三十八岁的康有为亲切的说：“康先生青年有为，我可以看出来，我想你也知道我这老人家可以看出来，不然你也不会一再想见我了。向朝廷推荐有为的人才，是我的责任、是我分内的事，何况知道有人才而不荐举，是不对的。对于康先生，我自然留意。但康先生知道中国政治局面的复杂，就便以我的地位，要想办成一些事，有许多时候，也不能正面处理，而必须以迂回委婉的手法处理不可。我想，我会尽量在短时间内想想法子，使康先生能够得君行道。能不能成功，我不知道，但有一点可向康先生保证的，就是我绝不再爱惜羽毛。康先生知道我在两宫皇太后垂帘听政的帘前讲过书，是两朝皇上的师傅，有点地位，可是我绝不持盈保泰，一定找机会大力推荐康先生，即使羽毛被拔掉也无所谓了。”
