file	line	text
003.《李敖语录》编辑手记（应凤凰）.txt	13	单从资料上看，李敖是——男，1935年生，祖籍东北吉林，念过台大历史系及历史研究所，60年代主编过璀灿一时的《文星》杂志，坐过政治牢，目前定时定点写专栏，并主持一家出版社。
003.《李敖语录》编辑手记（应凤凰）.txt	19	李敖是当代思想家，社会批评家。青年时代，他就出版《为中国思想趋向求答案》一书，并主张全盘西化，引起好大一场论战。他写文章、办杂志，批评对象从执政党高官到文化界名人，文字犀利，有如“小李飞刀”，常命中要害。李敖的信条是“真理所在，绝不饶人”，但是刀刀见血，使人吃不消，因此也树敌无数，四面埋伏。
003.《李敖语录》编辑手记（应凤凰）.txt	23	李敖是大资料家，大藏书家。支持他不停发表文章的，是他拥有一个，不，好几个庞大的资料库。他对于资料及书籍的勤于收集，善于运用，如果他只谦称第二，台湾没有人敢居第一。依他的话：“真正第一流的大思想家的工作地点是自己的书房，而不是图书馆。”为了印行他自己的“麻烦”文章，他只好又身兼出版家——除了每月自写自印一册《李敖千秋评论》丛书，又创办“李敖出版社”，出版一系列《真相丛书》——从《孙中山研究》、《蒋介石研究》，一直到《孙立人研究》、《二二八研究》；截至1989年初，总计已近二百种。
003.《李敖语录》编辑手记（应凤凰）.txt	29	着手编李敖语录的一年多时间，因为要精选，所以得细读，光把他已出版的几十种书集合起来，就有长长的三排书架（其中《千秋评论》一至六十七册，全由他一人执笔），这段时日也得到生平少有的、愉快的阅读经验。
004.自我炼钢.txt	7	在我成长的过程中，我曾花了许多气力来把自己锻炼成钢铁。锻炼的方法，不论是东海圣人的，还是西海圣人的，我都一网兜收，从摸索和试验中，求得安身立命。我这种自我炼钢，是很用心的，我今天能有一些个性、一些独来独往的气魄、一些“虽千万人，吾往矣”的决绝，追溯起来，都跟我早年的刻苦自励有深切关系。（《大学札记前记》1982年）
004.自我炼钢.txt	11	独坐图书馆中，身着大衣，静望窗外，自觉颇有些担当的进境，担当的表现是深沉、冷静、沉着、持重、和气、淡漠，忍耐得住，不浮动张皇。（《大学札记》1957年2月11日）
004.自我炼钢.txt	15	自我训练的成绩到底不是悲观的，消极突击我一两小时，终于又被我消灭掉，万念俱灰的情绪毕竟是浮光掠影，它们在我心头的盘据愈来愈不能长久了，我清楚的知道我已逐渐变得坚强、变得有志气，当我漫步在街头，到处看到的是软弱的男人们，我无法容忍我自己竟和他们一样，我若不能使我与他们比起来有大大的不同，我将感到极端的可耻。（《大学札记》1957年5月16日）
004.自我炼钢.txt	21	钱思亮说：“胡博士虽然一身有好几种病，但是毕竟是一个意志非常坚强的人，他之能够吃苦耐劳，向为朋友们所最钦佩。”但是胡适的意志是长者化了的，未免缺乏英雄之气，如今我所要求自己的是一种有“英雄之气的意志”。（《大学札记》1957年5月18日）
004.自我炼钢.txt	31	“默然不语”是一种最伟大的作风，何况事实上的是非恩怨又是一本搞不清的烂帐！泰戈尔说：“如果不等着说完全的真理，那么要说话是很容易的。”在一种公允的总结永不会产生的情况下，我的确是不该再说什么的。（《大学札记》1957年5月18日）
004.自我炼钢.txt	35	我对它必定要有一种壮烈的反动（a heroic reaction），我不是软弱的人，我是绝不再有暂时的消极情绪的，痛苦的折磨已使我变成一个千锤百炼的硬汉，我耻于做一个平平庸庸的男人，坚强的意志完全支配了我，我已变成了一个“无从腐败的斯诺登（Snowden）”，我不能容忍自己有任何腐败的行为——像那些男人一样（在腐败上面，即使只有一鳞片爪的相同，我也是不能忍受的）。（《大学札记》1957年5月18日）
004.自我炼钢.txt	39	事情过去了就总算是过去了，我虽不愿遗忘，但也的确不愿再回想，一切欢乐、眼泪与名分都已逐渐成为往事，既然都成为往事。“我们该不要回头望，除非是要从过去错误中提取有用的教训，和为了从经验中获得益处（华盛顿）”，否则对既往的缅怀与回想都将是我目前的戕贼与毒素，我为自己订了一个严格的标准：凡是对“现在”有害的回想与想像，我都要一律不去想它。（《大学札记》1957年5月18日）
004.自我炼钢.txt	43	“普通的生活是感觉的生活（life of senses），是属于声色香味的生活，而不是意志的生活（life of Will）。意志的生活是另一种境界，只有特立独行的人才能过得了的。”过意志的生活虽然辛劳坚苦，但是一天下来，它的果实是最能慰藉人的，最能使人心安梦宁的。“过意志的生活”一句话，鼓励我无穷的道德的勇气，我没有丝毫向后退的犹豫了。（《大学札记》1957年5月19日）
004.自我炼钢.txt	47	我正展开一个律己极严的严肃生活，“放弃故我，重修学立身。”在各方面我都严格的要求我自己，非逼迫我“止于至善”不罢休，照我最近的突飞猛进看来，“止于至善”对于我似乎已不是难事，因为“道德的勇气”（moral courage）已在极短的时间内占据了我的心。“Arise；for this matter belongeth unto thre；we also will be with thee：be of good courage，and do it.”－Ezra 10:4（起来！这是你自己应该办的事，我们也赞助你，鼓起勇气去干！）这是道德的勇气的最好颂词了。（《大学札记》1957年5月19日）
004.自我炼钢.txt	51	躺在床上想到另外一件事，就是我该花些时间替我几位好朋友仔细考虑考虑他们的前途，帮助我的朋友们热心做点事。亚当·斯密说：“为人设想多，为己着想少；压制自私，实施慈爱之念，便构成人性的完美。”我要一一为我的朋友们做些打算。（《大学札记》1957年5月25日）
004.自我炼钢.txt	55	今天想到的最具体的一个念头是，我要做一个伟大的人，有一种伟大的自处生活和一种伟大的对人态度，我要使人以我而骄傲，不使人以我而羞耻，我在别人的心目里要成为一个永不能忘的有光彩的人。我曾写“成第一等人做法”的理论道：“世俗的态度固然格卑而不必说，一般有着真情的男孩子的态度也是不足法的，因为他们的做法总不成为第一等人的标准，所以他们做出来的总不能可记可歌，使人感动。（《大学札记》1957年5月27日）
004.自我炼钢.txt	59	在你意想不到地突然被一条毒蛇咬了一口的时候，你该立刻用各种办法去解毒，而不该继续震撼于这种意外，以致扩大你中毒的程度。你要告诉你自己说：不要研究你为什么会被咬了，也不要研究你怎样被咬了，也不要感慨你被咬得如何重……这些都是无益之举，它们除了拖延你中毒的时间，使你中毒更深以外，对你一点好处都没有，甚至有时候它们简直是变形的毒汁，对你是一种毒上加毒落井下石的伤害。（《大学札记》1957年5月29日）
004.自我炼钢.txt	63	我发现我若用苏格拉底的标准来衡量自己，我也和这些男人们无异——也是一个五十步笑百步的懒蛋。苏格拉底的标准是：“不单只是不做事的人，还有那些原可做得更好的人，也算是懒惰的。”直到今天午后，我才真正的发现自己的确是一个懒惰习惯甚深的人！追想起来，我这十五年的读书生活，即使有许多地方我还是比别人高明，可是我还是非常不满意的，因为我“原可做得更好”。詹姆斯说：“若拿我们应当成就的标准，我们只是半醒着，我们只用了我们自己身体和智力的富源的一小部分。广泛的说，人们现在的生活距他们的限度尚远，我们具有许多力量平常不会利用。”沃尔特·司各特说：“工作过度并没有像一般人所猜想的那样危险或是那样普遍。有许多人把工作过度和实在工作过少而着急过多混为一样东西了。一天做事很有成就是觉得很安适的，而一天做事无所成就反而觉得是很吃力的。一个人对于工作极有兴趣，觉得胜过工作的困难是一种快乐，比那些以为工作是一种重担的人，并不觉得疲倦些。”所以懒惰不是一种清福，而是一种不安和不幸（对内心说来是不安，对事业说来是不幸），内心的快乐与事业的成功都不是懒惰所能造成的，吕坤说：“体懈、神昏、志消、气沮，天下事不是这般人干的。”好逸恶劳，怕吃苦，贪容易，都不是成大事者的气象。（《大学札记》1957年6月1日）
004.自我炼钢.txt	67	我目击人们（尤其是青年男女们）腐败的一面，起码都是受过中等教育的人们，有几个还能每天肯花些时间读点正经书，或是思考一下人世的问题呢？不过话又说回来，我也没有理由深责他们，他们并没有什么大志向、大理想、大魄力，他们的才具不过就是做个但求自谋的“自了汉”。在“社会习气”的桎梏下大同小异地顺从一辈子，我不能以志士仁人的标准来厚非他们，试想：志士仁人们在整个人类中所占的比例数，我实在无法不对他们有着无限的怜悯，我不忍心痛斥他们的腐败了，我只静静地观察着他们，私下勉励着我自己：努力去做一个无从腐败的人！（《大学札记》1957年6月2日）
004.自我炼钢.txt	71	躺在床上冥想“第一等人”的境界。（如富兰克林见到伏尔泰、胡适见到罗素），的确使我胸怀宏伟，多想想“第一等人”自处与对人的态度，会使我心中长存着第一等念，而把第二等以下的思想、言论与行为全抹去了。凡是属于“第一等人”的人，他们应付欢乐与不幸的态度几乎都是一样的。老罗斯福总统曾说他每逢遇着困难的问题时，就抬起头来望着挂在墙上的林肯的相片，并且问自己道：“倘若林肯遇到这个问题时，他将怎样做呢？”这是给自己去从取舍的一个好标准，遇事能学得用“第一等人”的观点去看事情，不但是一种伟大的作风，并且还会给自己带来许多自慰与安静。亚里士多德说：“气度宽宏的人无论遭遇命运为善为恶，皆能适度以应之。成功不以为喜，失败不以为悲，外界的毁誉褒贬，一不介怀，只是为所当为、为所可为而已。”这是何等恢宏的胸襟与素养！（《大学札记》1957年6月4日）
004.自我炼钢.txt	75	大体说来，沉默就是进步的表示，沉默的时候是我最进步的时候，我不太以为这样说是武断或矫枉过正的，因为沉默带给我缜密的思考、清醒的意识、安定的内心与沉重的情绪，多说可不必说的话只是证明我为人的没有定力、言辞的没有分量。这些都不是成熟的表示，一个成熟的公式该是爱因斯坦所说的A（成功）= X（工作）＋ Y（游戏）＋Z（少说话），因为目前的我还停留在浅薄与自救的阶段，对任何问题都还没有真知灼见，If you can't say it out loud, keep your mouth shut．不“妄言无当”，“大言不惭”，对我这好说好道的人说来，该是一种很重要的戒条，薛敬轩说：“句句着实不脱空，方是谨言。”“信口乱谈者，无操存省察之功也。”在我忘记了静默寡言的当儿，我该想想古人这几句老话，我相信它会使我悚然变得深沉，老成而稳重。（《大学札记》1957年6月9日）
004.自我炼钢.txt	81	有奇气的人从来不会没精打采嗒然若丧的，他永远是坚强而高兴的。这种坚强而高兴的神情被他养成了习惯。（《大学札记》1957年6月12日）
004.自我炼钢.txt	85	过这种“壮志新来与昔殊”的蜕变生活，这种生活的历程可分四阶段：第一步是发大宏愿，第二步是勉强去做，第三步是养成习惯，第四步是兴味盎然。耿天台描写这种情形道：“此学须是发大愿心，真真切切肯求，便日进而不自知矣。盖只此肯求，便是道了，求得自己渐渐有些滋味，自我放歇不下，便是得了。”（《大学札记》1957年6月12日）
004.自我炼钢.txt	89	自图书馆做工回来，心中真是恬静极了，这可说全是“不做自了汉”的胸怀与志愿带给我的安宁，养成一种恬静安宁的习惯，对我来日这漫长的生活将是一个十分必要的事。弥尔顿说“宁静是克己的王冠”，克己的功夫到了炉火纯青的地步时，我便会得到一个永远平稳和谐的心境了。“宁静的人虽然遇到人生的大恐慌，心底也是一波不起。他们在日常生活中，盖已培养了一种伟大的定力，任何刺激可以不为所动。”（《大学札记》1957年6月13日）
004.自我炼钢.txt	93	“铁石心肠”是意志的最成功的表现，它比任何做人的方法都来得紧要、来得有效、来得干脆，理智是不够的、感情是坏事的、冲动是胡闹的，只有“铁石心肠”才是最有劲最磅礴的人生。当然了，做到“铁石心肠”的起步非通常之男人所能，这也就是成事的硬汉与通常之男人不同的地方，正因为难能，所以做到才可贵；正因为难能，所以必须要做到。古今中外之成事者不论其为善为恶，其有过人之“铁石心肠”则一，设想普天之下的男人当中，真正有“自胜”之“铁石心肠”者究有几人？数数看，真是太可怜了！（《大学札记》1957年6月15日）
004.自我炼钢.txt	97	奥格登（Robert．C．Ogden）说：“青年人的不能上进，最重要的原因是由于他们有多说话的习惯。一个不很开口的人，一个多思想少说话的人，以及比较深沉的人，往往能够成功。”我总是怪我爱乘兴多说话，沉默的素养太差劲，以致对我“沉闷的努力”颇生不良的影响——旷功，疲神，破坏心绪，破坏成熟——这是不行的，我非改变这个爱说话的习惯不可！（《大学札记》1957年6月16日）
004.自我炼钢.txt	101	独坐楼栏，凝望远处的群山，一只孤单的燕子飞向那里，我的心也随它翱翔到那遥远的地方，我的心胸愈来愈恢廓，也愈来愈远大，我倦于与人们计较与争逐，只愿在一个“背时独立抱寂寞”的安详中，静静地认识我自己。（《大学札记》1957年6月18日）
004.自我炼钢.txt	105	从今天开始，我正式迎接痛苦到我的生活里，对它不再采取回避的态度。我告诉我自己说：痛苦算得了什么？迎接好了，整天整夜让它伴着你过，又算得了什么？既然它使你心情永远是阴天，就让它阴天吧，我要满不在乎的去经年累月的忍受，它就算是永远在我身边，永远推不开的小守护神、小幽灵、小捣乱鬼，甚至一个最伤脑筋的小情人吧，我要偶尔也向它打打招呼，寒暄一番，笑一笑，它长年在我心头，也满有用处的，它可以使我很沉重，沉重的不肯放松我自己、沉重的磨练我的抵抗力、沉重的使我努力做一个艰苦卓绝的圣雄。
004.自我炼钢.txt	107	此后我甘愿过一个“以自苦为极”的生活，要活就要这样“跟自己过不去”地活，活一天是一天，活到哪天算哪天，它既然无法彻底排遣掉，那我索性认了：我跟它拼了，慷慨地拼了，随它怎么样磨折我吧，我不再回避了，我迎接它！（《大学札记》1957年6月19日）
004.自我炼钢.txt	111	“明察目光”（open-eyed）的态度对我这盲目自欺已久的人说来，该是极为必要的，“它尽管使人认识善，可不连带宽恕恶。”（It gives knowledge of good，it does not involve forgetfulness of evil．）不愿正视真相而一味拿“善”（good）来蒙蔽自己的眼睛，该是一件非常不智的愚蠢行为，而由这种愚蠢行为带来的痛苦，却又是最不值得、最没有意义的！我要睁开眼睛认清：人都有两面，只看“善”（good）的一面而不愿正视“恶”（evil）的一面的结果，“善”（good）的本身就逐渐膨胀成全体了，在不知不觉之间它慢慢成为神圣的了、太多的了、清一色百分之百的了、无人可及“除却巫山不是云”的了……于是你便被欺骗（当然是自欺）了！所以，我要对自己恳切地说：不要再欺骗自己吧，不要再迷恋偶像，赶紧从事一种明智的舍弃，……（《大学札记》1957年6月19日）
004.自我炼钢.txt	115	胸襟广大度量宽宏的人最尊重别人与自己的人格，不肯丝毫勉强去做一件事或求（强求）一件事，他异常重视别人的自由意志与感情，也非常自爱于一己的不卑与尊严，当他发现事情的发展侵害到任何一方面的人格的时候，他就立刻用一种温和有礼的态度去做有所不为的牺牲了，为了尊贵与美德，他因此遭遇到任何痛苦与遗憾，他都在所不计甘愿忍受，“合则留，不合则去”，这是他为人的爽朗；“不降其志，不辱其身”，这是他为人的决绝。他认为人生最神圣的事，在于堂堂地做一个自尊心极强的“人”，而不是做一个勉强别人或乞求别人“怜”的“贱丈夫”。“不义而富且贵，于我若浮云”，这是何等有所不为的胸襟！（《大学札记》1957年6月21日）
004.自我炼钢.txt	119	我深深体会到“有余味”的感觉与快乐，这种感觉与快乐是轻松的、宁静的、安全的、自尊的、“宠辱不惊”的、“无为而无不为”的。近来我颇觉节制自抑含蓄的态度的有味，而我也高兴我能不觉费力不觉勉强的做到这个境界。（《大学札记》1957年6月24日）
004.自我炼钢.txt	123	邵康节言：“年老不歇，为一惑；安而不乐，为二惑；闲而不清，为三惑。”现在我颇能得到安闲生活的乐趣，我也逐渐深信只有这种生活才能带给我最大的愉快与进步，整天徜徉在绝对自由的气氛里，要做什么就做什么，一点也不受别人意见的限制，这该是多么轻松的生活！今天我才深深知道以无穷的操心与烦恼，去换得一种欢乐的做法是何等的不智！（《大学札记》1957年6月26日）
004.自我炼钢.txt	127	胸襟与雄心的开旷与远大，是我近来所收割的许多成果之一，由于它的吸引，我的生活转入了一条新的大路，这条大路所具有的是被胸襟与雄心所灌溉起来的远景，而对这远景的瞩目将使我得到相当成功的解脱，它使我不再有世俗的兴趣与苦闷（第一步是耻于如此，第二步是无意如此，第三步是无暇如此），它使我“无法容忍我自己竟和他们一样，我若不能使我与他们比起来有大大的不同，我将感到极端的可耻”与非常的不安，我清楚的知道李敖是无法再走老路的人了，“做了过河卒子，只有依旧向前”，我把我自己逼上梁山了。（《大学札记》1957年7月4日）
004.自我炼钢.txt	131	与知心朋友谈天，我很愉快的说很多话；与俗人相处，我就非常爱沉默了。这种态度我觉得很合适。（《大学札记》1957年7月5日）
004.自我炼钢.txt	135	我无法谦虚了，我深觉继往开来的重担上，我担当着一大部分重量，而这等责任又是非我莫属、舍我其谁的，我无法放松我自己，因为我无法忘怀我所应尽的责任，我深知在这浑噩的男人群里，我是一个罕有的奇才，一枝锋芒的独秀，没有人能够跟我相比，我站在世界的一方！（《大学札记》1957年7月5日）
004.自我炼钢.txt	139	我已深知愉快之道，愉快一定要建筑在自恃上面才是真正的长久的，倚恃别人我绝对得不到愉快。（《大学札记》1957年7月6日）
004.自我炼钢.txt	145	我嘲笑这种不健全的病态，同时我也决定放弃——尽量彻底的放弃这种态度，不管别人怎么解释，不管对我有何“好处”，我决定惟妙惟肖的学到胡适内在的乐观与外在的笑脸——这是我今天的大收割。（《大学札记》1957年7月6日）
004.自我炼钢.txt	155	屈原的《九章·抽思》充分写出了这种种瓜得瓜种豆得豆的因果铁律，功力是永远不会唐捐的，写到这里，我想起克里蒙梭和他的《深夜自扪》，“老虎”毕生的成就给了我这在深夜中不停地努力着的男孩子无限的鼓励，我深信我迟早会有扬眉吐气的一天的！（《大学札记》1957年7月7日）
004.自我炼钢.txt	159	我颇震惊于社会恶习染人之深，也使我对社会丑恶那一面多所了解，但这些现象都不足以使今日的李敖悲观与愤激了，它们只加深我的反抗力和自负感，“一人抵挡流俗不去”的坚定与信心。今晚我深觉人世最可悲的现象之一是，生活在丑恶的社会中，而不能正视它丑恶的现状，接触到卑鄙的虚伪人们，而不能发现他卑鄙的行径。（《大学札记》1957年7月9日）
004.自我炼钢.txt	163	屠格涅夫在他的回忆录里写道：“我不能和自己所憎恶的东西呼吸着同样的空气。那恐怕是由于性格还不够坚强吧。为要对敌人加以更强烈的打击，我一定要远离敌人。”“远离”在许多场合可说都是一种值得推荐的明智举动，它代表一种彻底的无为与舍弃的态度，孤高的淡漠与自爱的做法，更象征着一种自我牺牲的胸襟与不合则去的决绝，王维的《送别》多少写出了这种自动求去的情绪：
004.自我炼钢.txt	169	但去莫复问，白云无尽时。（《大学札记》1957年7月9日）
004.自我炼钢.txt	173	我愈来愈感到我是过不了世俗的生活的，即使照通常的标准来说，现实使我很满意（如职业稳定、爱情美满、子女听话等等），但我却也难以“生平无大志”地过一个平凡男人的一生，草草一辈子的。智者的明察、仁者的心怀与勇者的壮烈，使我无法安然于一个“自了汉”的地步而默默终生，欲凡不能，这真是没有办法的事，谁让我业已受了这种思想的洗礼呢？事实上既后退不得，我只有更奋然前行了！我是一个爱走极端而又彻底的人。既走此路，我必然以非常苛刻的标准来逼迫我自己去达成。（《大学札记》1957年7月11日）
004.自我炼钢.txt	183	这两种态度都是缺乏严肃正派、修养不到家（尤其是第一类）的缘故，都不是第一等人的做法、成大事者的气象，……这两种狂态我都具有许多，从今天起我正式提醒自己去消灭它们。（《大学札记》1957年7月15日）
004.自我炼钢.txt	187	要有勇敢远大的憧憬与眼光，别被目前的小诱惑所绊倒而妨碍了瑰丽理想的追求，要不停地（“吾见其进也，未见其止也”）努力进取，天下没有不劳而获的事，不劳即使有获，也是不会持久的。（《大学札记》1957年7月20日）
004.自我炼钢.txt	191	假若有宗教意味的话，读日记可说就是我的祈祷了，起床入睡或在某些需要的时刻读几行日记，就好像在气本很足的车胎里又打进一些气，它们使我心胸开朗，更会使我发愤努力，“再多一点生命，再充实一点”（More life， and fuller），丁尼生的句子是我最好的“阿门”了。（《大学札记》1957年7月21日）
004.自我炼钢.txt	195	有些无谓的交往的确可以缩短或避免的，以后假如遇到这种可以缩短或避免的交往时，我要练习以老实不客气的态度、圆滑的口才与笑脸，去拒绝这种不爱光阴的朋友！我太缺乏这种“无情”了，现在我决心要用这种“无情”的态度，去对付任何耽搁我时间的朋友，我不能把每天辛苦撙节下来的时力，让这种无谓的俗情偷去，我要练习把许多交往从速完成，马尔腾说：“我有一位成功的商界朋友，当他打电话给我的时候，没有无谓的开场白，很简明的说出他的本意，不待我思索，他已说‘再见’，立刻把电话搁断了。”这种态度很值得我学习。（《大学札记》1957年7月22日）
004.自我炼钢.txt	199	拜伦说：“凄惨是达到真理的第一条路。曾经经历过战争、风暴或者妇人的激情的人，不管他的暮年是十八岁或八十岁，都可算已赢得可贵的经验。”这段话给我一种暗示，就是人的“成熟、不浅薄、有长者风”是不能以他的年龄来衡量、计算或限制的。根据我观察所及，够得上“成熟、不浅薄、有长者风”的人，在中年或老年人中简直难以找到几位，更不要说是青年人了。“成熟、不浅薄、有长者风”是我向往已久的一种最高的做人境界，达到这种境界真不是容易的事，因为它需要对许多不能说不对，或不好的事大量的有所不为。又如和言语与举止同一性质的风度与气度，也是必要的，风度与气度是言语与举止的进一步的表现，言语与举止是一种对“动”的纪律；风度与气度是一种对“静”的培养。翩翩、温文、恬静、有礼、笑容、大度、智慧、无为，这是何等风度！雍容、正派、严肃、刚毅、奇气、慷慨、风骨、果决，这是何等气度！除了这些以外，他如在学问上面的充实、见解上面的缜密，也都是达到“成熟、不浅薄、有长者风”的必要条件。（《大学札记》1957年7月22日）
004.自我炼钢.txt	203	过去所写的许多关于沉默的方法今天还是很适用：“我该足足沉默十六个小时。不念书的时候也应该沉默。我需要沉默十年，现在不是我欢笑的时候，我厌倦了人群，尤其是装腔作势的女孩子。和他们在一起而不沉默，我的计划就失败了。不能沉默表示了我意志的薄弱，更表示了我的平凡。平凡是没有思想，平凡是对理想的浅尝，一切交游和欢笑都是得不偿失的盲动，那样，李敖将不是智者。”“我看到青年学生们言语与举止的不成熟，也看到成年先生们言语与举止的没气度，看看吧，你几乎看不到一个做人做到家的人。”“值得说的话是多么少，喋喋多言只暴露了我内心的没有定力，所言的没有分量，只显出了善巧语，只证实了主人公的不在。”王阳明的诗说：
004.自我炼钢.txt	209	真的，当我在人堆里静坐静立或静卧一旁，一言不发，静听人们的言谈笑闹的时候，一阵幼稚与浅薄的感觉袭上我的心头，我一方面极端厌恶置身俗情之中；一方面异常奇怪过去的我竟还在这里面乱说乱闹过。如今我完全是个在这种事上寻不到真正兴味的人了，我只是酷爱孤独，多独行独想，少交游来往，我的兴味从事变之后也跟着完全变了！我是愈来愈不爱说话了！（《大学札记》1957年7月28日）
004.自我炼钢.txt	213	今天静默的生活做得极好，只做事，不讲话；只孤独，不交往。傍晚在池边看小孩子们钓鱼，又读英诗、看日记，天黑始归，心情极因收敛而愉快，亦极得孤独之趣，我是愈来愈喜欢沉默寡言了，我的愉快也系于沉默寡言上面，多说了可以免说的话我会非常不痛快的。《世说新语》记：“王黄门兄弟三人俱诣谢公，子猷子重多说俗事，子敬寒温而已。既出，坐客问谢公曰：‘三贤孰愈？’谢公曰：‘小者最胜。’客曰：‘何以知之？’谢公曰：‘吉人之辞寡，躁人之辞多，推此知之。’”太爱说话是我往日的许多重病之一，最缺含蓄沉着与守密的美德，这几年虽曾有改进之意，但并未成功，像是其他许多缺点一样，都积累到今天才能痛改。（《大学札记》1957年7月28日）
004.自我炼钢.txt	217	理想是美的，但现实却是美丑兼而有之的，我过去的大病在于硬把现实当作理想，硬不愿正视现实中那丑的一面，思量起来，这真是我的大错处！（《大学札记》1957年7月28日）
004.自我炼钢.txt	231	我是绝不怕孤单寂寞的，长夜漫漫，任重道远，我简直找不到和我同道的人，只是独行踽踽的走向前程。（《大学札记》1957年7月29日）
004.自我炼钢.txt	241	做一个活泼泼的人！（《大学札记》1957年7月30日）
