file	line	text
019.20011224-20011231《海峡两岸》.txt	69	李敖：我认为中国传统文化里面，那种侠义和情义是很重要的一个因子，所以我们在《史记》的《游侠列传》里面都可以看到这一类的东西，《刺客列传》都可以看到这一类的东西，所以我认为这是一个中国文化里面很特殊的一个资产，虽然在现代的社会里面，已经被消灭掉了，严格说从汉武帝时代就开始被消灭了，所以说“儒以文乱法，侠以武犯禁”，已经开始被逐渐消灭了，可是我认为这个精神如果发展得正确的话还是一个很值得怀念的一个精神，尤其我觉得它非常代表了这种男子汉的气概，当然很多女孩子也有，像秋瑾她也是个非常有侠气的女孩子。
019.20011224-20011231《海峡两岸》.txt	71	主持人：《北京法源寺》一书可以说是你的得意的作品，但是我们也听到一些批评的声音，比如说有人说这部著作缺乏故事和情节，当中有太多的这种论述和对时事、对人生的看法，尽管这些论述我认为都非常的精采，但是他们认为您的长处可能还是在杂文或者政论文，作为小说家的您可能并不成熟，对这样的评论您怎么来看？
019.20011224-20011231《海峡两岸》.txt	73	李敖：我不能怪读者，因为我个人的光环太复杂了，又可以写杂文，又可以写批评性的文字，又可以写小说，所以难怪别人会弄混，可是我可以告诉有这种怀疑的读者，我是一个很好的文学作家，原因就是说好比有人说你在这本书里面议论太多了，大家请看看陀斯妥耶夫斯基的《卡拉马佐夫兄弟们》，当它里面一段议论出现的时候，连续占了11页，比我的议论还多，可是我们认为那是很好的苏联的俄国的小说，所以有人说议论过多不算小说的人，他没有看过《卡拉马佐夫兄弟们》。
019.20011224-20011231《海峡两岸》.txt	77	大陆观众：李敖先生您好，我是中国人民大学法学院的硕士研究生，非常高兴今天能在这里跟你提问题，我今天想问您的问题就是我在今年9月份到过台湾，然后我发现在台湾大陆的电视连续剧《雍正王朝》非常受到欢迎，我想这可能是一种文化现象，我想您作为一个文化界的名人，你怎么看待这个文化现象呢？谢谢您。
019.20011224-20011231《海峡两岸》.txt	83	李敖：我现在对年轻的北京四中的小朋友们所说的话就是，这个世界已经变得越来越没有个人了，你的个人越来越变得很渺小了，整个被这个团体，跟这个世界的潮流把你吸掉了，我总觉得在这种乱哄哄的世界里面，在你一天24小时的时间里面，哪怕是抽出一个小时或者半个小时，是属于你真正自己的时间，做你自己真正想做的事情可能是最好的，想想看，达尔文他后来身体很不好，每天只能做一个小时和两个小时的工作，可是他可以在《演化论》上面，我们翻（译）成《进化论》是错误的，是《演化论》，《演化论》上面可以有那么高的成就变成世界有名的博物学家，我觉得小朋友们除了你的时间被别人占据以外，你跟着朋友们去唱歌，去跳舞，去看电影以外，你最好能够争取到一个小时、半个小时真正属于你自己的时间，来干什么？来看李敖的书。
019.20011224-20011231《海峡两岸》.txt	85	主持人：刚才我们谈了很多内容，但是展现的都是李敖先生作为作家这一层面，观众朋友也许并不知道，李敖先生其实也是我们的同行，也是一位电视人，从1995年在台湾真相电视台做《李敖笑傲江湖》开始，李敖先生先后做过《李敖重出江湖》，《李敖秘密书房》，现在又在中天电视主持一个名叫《李敖大哥大》的节目，我想问的是，李敖先生为什么在息影之后又回归电视，当初又是怎么想到要做电视节目呢？
019.20011224-20011231《海峡两岸》.txt	87	李敖：当初从事电视是因为台湾在国民党的伪政府统治之下，我们的言论自由，所谓“宪法”11条给我们的人民有言论、讲学、著作、出版的自由都是假话，可是过去我们没有办法，我们只靠着这种写文章，办杂志来跟国民党伪政府做斗争，我们没有其它的工具，所以在这个情况底下，我写了上百本的书，其中有96本被查禁了，也可以说自人类有史以来，古往今来禁书被禁得最多的人就是我，而被禁了以后还不断地写书的人，跟他们抵抗的也是我。可是后来当台湾在蒋介石统治了26年走了以后，他的儿子又统治了13年走了以后，经过40年以后，台湾国民党的伪政府统治力量减弱了，因为减弱了所以我们有一点点自由，这个自由，注意了，不是他们给我们的，是我们抢来的，争取来的，这个时候电视由于开放了一部分，我们有机会能够进入电视，我们进入电视的原因是因为我们讲话有特色，所以才能够在台湾的市场上面能够占住一席之地，老板们不喜欢我们，可是他为了观众，为了广告，只好请我们来放言高论，所以我在6年以前就进入了媒体圈里面去，所以我也变成媒体的电视上面的一个发言人，大家才发现李敖除了会写文章以外还会讲话，我的优点越来越给人家看到了。
019.20011224-20011231《海峡两岸》.txt	89	主持人：那么现在为什么又重出江湖，又在做《李敖大哥大》的节目呢？
019.20011224-20011231《海峡两岸》.txt	99	晶玉：这个收视率好得不得了，那么《李敖大哥大》这个节目就在中天新闻频道当中，《李敖大哥大》可以是其它电视频道的两倍到三倍，那么它的收视率平均0.71，最近更是冲高到大约有超过1，也就是说照我们这样的计算来看，每100个人当中就有1个人会看《李敖大哥大》的节目，如果以中天电视台在全球覆盖率有一、二十亿的华人人口来看，那么（全球）每一天有上千万的观众会看到《李敖大哥大》的节目。
019.20011224-20011231《海峡两岸》.txt	107	李敖：我可以告诉你，我在台湾连续住了51年，一天也没有离开，所以我在台湾受尽了窝囊气，最大的窝囊气就是我要写书被查禁，我的言论不能散播，后来发现去年台湾的所谓的“总统”选举，有一次这么好的机会，就是任何人都拦不住我，我可以把我的意见很完整地传播出来，所以我当然很高兴地参加了，来宣传一个准确的意念，好比说我赞成“一国两制”，这在台湾是第一个公开讲出来的这个人，到今天我们都看不到，虽然有一个投票的时候很多人赞成“一国两制”，可是很多人在压力之下都不敢讲出来是“一国两制”，所以这个就是我觉得我很了不起的地方，我可以很勇敢地，并且很清楚地找到一个好的机会，把它说个一清二楚。
019.20011224-20011231《海峡两岸》.txt	109	主持人：您参选，但是刚才您也提到，就是说你又公开表示说，你根本不在竞选台湾这个所谓的“总统”，因为台湾根本就不是一个独立的国家，而是在参加一个地方选举。
019.20011224-20011231《海峡两岸》.txt	111	李敖：没有错，我选的是台湾地区的领导人，所以我这个意思，我公开在香港的一个杂志里面写清楚，第一，台湾选的不是什么“总统”，是台湾地区的领导人，至于中华民国根本没有这个国家，为什么没有？不是我李敖说的，我告诉你，蒋介石的全集，蒋介石自己都没有看过，为什么？很多文章是别人替他写的，我真的把它看过了，你们当然没有看过，就好像你没有吃过狗屎一样，你们吃过狗屎吗？当然没有吃过，我全部看过，看了一篇讲演，1950年3月13号，记得1950年3月13号，蒋介石在台北的阳明山的一个秘密的谈话里面说中华民国在去年就亡国了，我们在台湾是亡国之民，蒋介石的左右以为蒋介石的话当然都没问题，糊里糊涂都给他印出来了，结果居然被我李敖看到了这一篇，1950年3月13号他的演讲，秘密演说，证明了当时所谓“中华民国总统”都承认中华民国没有了，所以我才说我们今天选的这个“总统”实际上根本不是中华民国的“总统”，中华民国没有了。
019.20011224-20011231《海峡两岸》.txt	119	李敖：我不跟你讲吗，当时国民党里面它有“国家安全局”，“安全局”里面有过去抓所谓“匪谍”，就你们大陆来的，台湾的“匪谍”，抓了以后多少人枪毙了，一个案子一个案子他们有清单，然后有经过，有一个“国家安全局”出了秘密的一个东西，这个东西后来他们一个少将老了以后，也天良发现，也觉得应该拿出来就偷偷地给了我，我在这里面找，就找到李登辉的名字，原来他是叛变了，他叛变了以后出卖了共产党的同志，别人都被枪毙了，他向国民党卖身投靠，然后才有这么一个精采的记录，而这个记录是来自国民党的情治机构的一个官方机构，所以我在10年以前，我就揭发出来告诉大家李登辉是一个不可靠的人，所以我认为大家没有好好看我的书，如果看我的书的话就知道十几年以前我就第一个揭发李登辉是不可靠的人，所以我认为大家如果变得头脑很新，很清楚的话，真的应该多看李敖的书。
019.20011224-20011231《海峡两岸》.txt	137	主持人：我在《亚洲周刊》读到您的一篇文章，文章中谈到就是说中国取得的了不起的成绩，使世界看到了中国的力量，那我想这篇文章寄托了您一种什么样的思想？
019.20011224-20011231《海峡两岸》.txt	157	主持人：在李敖的这个《快意恩仇录》这本书当中我读过这样一段话，“大陆是李敖的乡土，但我不在其内，台湾是我的乡土，但我被见于外，不过对于我来说，在内与见外皆属过眼烟云，终归中国是我的乡土，在这乡土上大陆也好，台湾也罢对我都是一样的，我的终极是在无何有之乡，在广漠之野，在中国以人类的历史定位”，我想读了李敖先生这段话，也许能让我们更多地去理解李敖，去感受李敖，那么在节目的最后我要特别介绍一下两位嘉宾，就是来自北京四中的李敖的同班同学史昌温先生，和吴植榛先生，他们希望有机会能和你一起说几句话，史先生。
019.20011224-20011231《海峡两岸》.txt	179	李敖：谢谢，我先感谢我的两位老同学，他们精神，记忆都这么好，的确，那一届我在考初一的时候，我是整个四中我考了第一名，并且谢谢老同学用陶渊明的诗来勉励我，并且老同学谈到了我们国文老师李慎言，我特别提醒老同学，我在北京念小学的时候就知道这位国文老师，我看过他的一本书叫《长城明陵游记》，所以我这次看了你们以后，我真是旧情澎湃，我的地址是台北市敦化南路1段306号，不过我可以告诉你们，你们信封上写台湾李敖收，我就收到了。
020.20021202《娱乐百分百》.txt	1	20021202《娱乐百分百》
020.20021202《娱乐百分百》.txt	23	李：我觉得终于轮到我了。我跟我太太说“我都很久没上壹周刊了，好没面子啊”，这次给足了面子。
020.20021202《娱乐百分百》.txt	47	李：壹周刊好可恶，把周小姐照的不够漂亮，我太太拼命的抗议说“怎么照的照的那么丑”！
020.20021202《娱乐百分百》.txt	145	李：我陪你俩听这么久我都忘记了；我现在要写一本书叫《赤裸的十七岁》不要怕，还没脱、《赤裸的十七岁》原因就是我要写古往今来很多悲惨的历史，和他们的故事、现在很多女孩子也十七岁，你们过的什么日子；我的意思算是一个对比。你注意，印度的女孩子，很多十七岁的时候丈夫就死了印度人的命都很短，可是印度人火葬的要公开的火葬，当这个火烧起来的时候，这个女孩子要跳到火里面去叫Suttee,这个单词很怪的，干什么呢，叫殉夫，留下来寡妇受气啊，所以印度的寡妇都不能活的，可是如果那个时候是我是印度人讨了你们姐妹花，对不起都要跳下去。
020.20021202《娱乐百分百》.txt	185	李：我告诉你啊，有一位英国的诗人叫威廉·布莱克（William Blake）他写了一首诗，他说一个男人去追这个女孩子说我爱她爱她然后说我怎么爱她爱她，怎么低三下四怎么求她。就在这个时候，忽然来了路人这个人没有跟她讲话，只对她叹了一口气，她就跟他走了。那个原文的最后一段我给你表述一下：silently安静地invisible看不见地、He took her with his sigh.他叹口气就带走了她，为什么呢一句话都不讲（注：出自《Love's Secret》最后一句的原文为：He took her with a sigh.）
020.20021202《娱乐百分百》.txt	239	大S：比如说“老宝贝啊”！
020.20021202《娱乐百分百》.txt	293	小S：如果回家太太说“跪下”；你就光明正大的跪下吗？哈哈！
020.20021202《娱乐百分百》.txt	305	李：你们迟早会写到我的回忆录里面，《李敖回忆录》大家请买喔，每本360NT。我让新闻局的人去罚你们节目广告化。
020.20021202《娱乐百分百》.txt	307	小S：不会不会，所以这位提问题的同学，你的问题在《李敖回忆录》里有答案。
020.20021202《娱乐百分百》.txt	331	李：你看过那个、《窈窕淑女》没有？My Fair Lady那个、它可以使女孩子有内在，她从一个卖花女，她（指周长娟）不是卖花女啊哈哈；进入一个高等的社会里面，倾倒众生的女人。
020.20021202《娱乐百分百》.txt	335	李：一开始可以这样，可是久了以后，你讲话、像林青霞一样，林青霞跟我吃饭的时候，不敢讲话，为什么呢？因为她一讲话就泄底了，因为是空的。外表很漂亮但是讲不出话来、里面很贫乏，只会唱个卡拉OK；或者只会哼一个小调，讲话都没有内容的，所以这样的女孩子会迷人，迷人的女孩没有内容。所以女孩才要看书啊，看什么书呢？请大家看《李敖大全集》一套33600NT。
020.20021202《娱乐百分百》.txt	339	李：我们是聊天，因为她是我的Model、是我的模特儿。你们所说的“助理”严格说起来是不对的，好比我要写一本书叫《赤裸的十七岁》，我要研究这些十七岁的女孩子，她们是怎么生活，我要找这些美女啊，我要研究。当然有人问李敖你怎么只找美女呢？当然我也会找恐龙族，恐龙族我也会先吃好镇定剂然后我才找。
020.20021202《娱乐百分百》.txt	461	李敖：陀思妥耶夫斯基（Fyodor Dostoevsky）讲说：我喜欢女人从脚开始喜欢、从脚心开始，一路喜欢上去”！问哪一个部位好像把人分尸了一样。
021.20030409《文茜小妹大》.txt	1	20030409《文茜小妹大》
021.20030409《文茜小妹大》.txt	5	这是《文茜小妹大》主持一年又八个月以来最特殊的一次，因为我们请到了一位很特殊的贵宾在台湾大学管理学院现场开讲，我这段的来宾是李敖，第二个来宾是不付钱的赵少康。今天本来要谈领导风格，对中国历史领导人最有研究，对现在领导者批判最力的非李敖大师莫属，先请李敖谈谈“陈水扁总统适合做领导者吗？”，第二个题目，“李登辉总统算不算一个好领导人？”
021.20030409《文茜小妹大》.txt	9	不过我看到一些资料以后觉得可以谈谈这个问题，整个陈文茜事件是白色恐怖的延伸，大家会奇怪，怎么今天还有白色恐怖？这是典型的白色恐怖。陈文茜的节目被封杀，但是没有人承认，并且还捏造消息，像一个烂报纸叫《台湾日报》，居然说陈文茜的节目收视率亏损，所以要喊卡。
021.20030409《文茜小妹大》.txt	11	我随便拿了一张节目收视率表前80名，陈文茜的收视率是第23名，内行人都知道，只有80名以内才会有广告价值，否则拉不到广告，拿到23名的陈文茜被《台湾日报》说她在80名以外，什么意思？陈水扁花了35亿来买这个烂报纸，所以他们可以公然捏造事实，这是白色恐怖，可以公然诬蔑。
022.20030417《文茜小妹大》.txt	1	20030417《文茜小妹大》
022.20030417《文茜小妹大》.txt	5	陈文茜：这礼拜二我在立法院总质询，昨天在国民党中常会开砲，因此今天才回来主持节目，今天给大家请了一个很特别的贵宾，李敖。我手上是一本《壹周刊》，《壹周刊》封面照片是明星立委沈富雄，地下情曝光，昨天听说他被登在封面，我以为是一大张，结果只登了一小块，旁边还有个“防范sars有一套”的广告。
022.20030417《文茜小妹大》.txt	7	沈富雄算是民进党里我觉得很可爱的人，昨天我打电话请他助理转告他五件事，第一，怎么绯闻闹得这么小？第二，绯闻内容说你们约会的地方是火锅店，很没气质的地方？他说你讲得完全对，而且火锅店不是250块，是200块，还多了50块。第三，我说你到现在没做到市长或总统，但至少有个绯闻会让纪录比较完整，第四，祝你下次有红粉知己的时候，新闻闹大一点，他听了很开心。我上《壹周刊》新闻闹狠大，所以我才笑你们，男人也是人，为什么你们新闻闹那么小？
022.20030417《文茜小妹大》.txt	17	李敖：现在不能讲，正在封锁消息，因为《苹果日报》要来了，最近我要削苹果。
022.20030417《文茜小妹大》.txt	19	陈文茜：我曾经有个笑话，我不是左派我不是右派，我是apple pie，我认识有个文人，以前2、30岁的时候，他在《中国时报》内部是个大统派，后来阿扁上台，他变成一个大独派，天天写东西骂泛蓝，骂得一塌糊涂，他现在去苹果当总主笔，终於从统派独派变成apple pie，他不但是apple pie，而且是apple polish pie，就是拍马屁的苹果派。
023.20030421《天堂与地狱》.txt	1	20030421《天堂与地狱》
023.20030421《天堂与地狱》.txt	9	吴宗宪：感谢大家收看我们的《天堂与地狱》。那么今天我们的主题是非常犀利的，就是风流才子俏佳人。
023.20030421《天堂与地狱》.txt	39	李敖：各位观众好！请买我的新书——《红色11》！
023.20030421《天堂与地狱》.txt	177	李敖：也跟我同岁，我已经很老了。我想到一个笑话：就是一个人过80岁生日的时候，他给他自己来祝寿。他把他身体分阶段来祝寿，他对他的眼睛说“眼睛啊眼睛，生日快乐，你已经80岁了”；对耳朵说“耳朵啊耳朵，生日快乐，你已经80岁了”；一路数下来，最后低下头来对自己说“如果你活着，你也80岁了……”
023.20030421《天堂与地狱》.txt	183	吴宗宪：在书里面所谓的情人会报废，到底李大师怎么解释？
023.20030421《天堂与地狱》.txt	239	李敖：我认为就是所谓的政党轮替，就是换烂摊子。就是你搞的烂摊子我来收拾，然后我搞了一阵子以后再换摊子。只有这样子，不断的换来换去。我认为台湾应该四年一换，四年一换。
023.20030421《天堂与地狱》.txt	263	李敖：这个我要跟你更正。我在《李敖回忆录》里面公布了一张全身的裸照。那是我在做预备军官的时候，那时我26岁。中午别人都在睡午觉，我在洗澡。结果我们一个同队的人，他帮我照的一张相。可是我特别申明，那天是冬天，而且洗了冷水澡（吴宗宪：了解），北风在吹。按照热胀冷缩的原理，你可以知道，周玉寇看了我那个书以后，她说我看到了，她说很小。我说你给我讲清楚，什么小？她说照片很小。
023.20030421《天堂与地狱》.txt	281	吴宗宪：政治力是否真正介入到咱们媒体自由的CABLE的节目呢？陈文茜小姐《文茜小妹大》节目被停是不是有人在恶搞呢？不代表本台立场！必要的时候把我们的画面统统剪掉！独留他的部分好吗？（指向李）我们是不敢承担的，你可以叫我卒仔，谢谢！谢谢大家！
023.20030421《天堂与地狱》.txt	283	李敖：谢谢你问我这个问题，我的看法呢，单刀直入只是一句话：这是白色恐怖的延伸！为什么说是白色恐怖？什么是白色恐怖？就是这件事情的真相大家瞪着眼睛不敢讲，讲了以后别人不信。大家想想看，明朝人有句诗：狭巷短兵相接处，杀人如草不闻声。杀人像砍草一样没有声音，这就是白色恐怖。就是你的声音出不来，大家不敢讲是真的。所以俄国的斯大林讲了一句话，他说一个人的死亡是一个悲剧，一百万人的死亡只是一个数字，一个统计数字。政府现在承认的白色恐怖时代的案子是29407件，接近3万件。可是3万件只是一个数字，告诉你们这些年轻的小朋友29407而已。你们没有真的知道多么恐怖，你们也没有知道白色恐怖是什么。为什么呢？对你们太抽象了，我告诉各位，凡是你能够用具体的方法去掌握一个资讯的时候，或者表达你的意见的时候，你就成功了，否则你就失败了。我举个例子，说这是老年人（指吴）这是女孩子（指季），这是失败的中文。好的中文是说“红颜、白发”。白头发代表老年人，红脸蛋代表少女。为什么呢？具体。注意啊，这一个故事来描写什么是具体什么是抽象。白色恐怖四个字，29407件对你们是抽象的，你们的时代什么叫具体？请看，书呢？《红色11》。这个告诉你们什么是白色恐怖。看了以后你们会毛骨悚然！
023.20030421《天堂与地狱》.txt	285	吴宗宪：太好了！水在那边，在这里我一定要特别帮我们大师稍微补述一段话。这个所谓的《红色11》，它就是对于白色恐怖一个具形具象的一个叙述。那么当然一个书的作者他肯定是要忠于当时他所见所闻，非常实在的跟大家报告出来。我这个说法可以吗？
023.20030421《天堂与地狱》.txt	351	吴宗宪：但是我们也凭良心讲，作为一个媒体人忠于原著，大师的说法我们尽量可能照播，一定要照播！你有没有觉得大师讲得非常有正义感，义愤填膺。我们可以当个评论家嘛！我们不要介入，这样我们的公正性就出来了。所谓不要当一个球员，同时是裁判，这样子的话我们的立场就公允了！像我就推得远远的，一切跟我无关好不好！有问题找大师，天塌下来大哥挡着。大师，谢谢你的说法！来，超级辣妹！
023.20030421《天堂与地狱》.txt	355	刘沛祺：就是最近有一本书，它非常广受争议，叫《西藏欲经》这本书。可以说是到目前为止，很精致研究两性方面，性致方面的一本著作。那我想请问一下李大哥对《西藏欲经》这本书里面的认知或是了解有多少？谢谢！
023.20030421《天堂与地狱》.txt	357	吴宗宪：好的，那么你这一道问题发生了两个正确的地方，第一个正确的地方《西藏欲经》它竟然提到男女交合的这个角度。大家千万要记得，我们大师有一本著作也是我个人唯一一本读过十八遍的《中国性研究》，这本书的作者就是他本人了，这是第一个对的地方。第二个对的地方，你发问这个《西藏欲经》，同时你的服装是穿得非常的正确！来请大师回答这个问题。
023.20030421《天堂与地狱》.txt	359	李敖：我认为这个《西藏欲经》最没有道理的就是它缺少第一个步骤，第一个步骤是什么？大家要洗澡嘛！男人跟女人都要洗澡嘛，对不对？脏兮兮的。你们看过璩美凤的录影带没有？这两个人都不洗澡，你看到没有，就上了。你们都忽略了这一点！
023.20030421《天堂与地狱》.txt	369	李敖：我举一个例子告诉你，就是西藏这个地方是很落后很落后，不洗澡的。所以他们变成这个样子，所以它这个欲经是基于不洗澡的前提来做的。所以这里我可以告诉你们，你们是年轻的小朋友，任何人的变化能够超过四十八种吗？超不过，你懂我意思吧。所以《西藏欲经》其实是老生常谈的一本书，没有什么了不得。可是以为西藏有一个神秘的感觉，像那本《西藏生死书》一样。你李敖看不看？我不看。为什么你不看？就是我在看一本书以前，我先确定它的背景是什么。好比说你看《西藏生死书》，它有个大前提你要接受的，就是人死了以后有来生。你不接受这个大前提，对不起，下面接着的书你就不能看了，可是我接受了你这个大前提，我看你这本书干什么？那就不需要了。
023.20030421《天堂与地狱》.txt	373	李敖：所以，当我们知道什么是四十八种姿势以后，我们为什么要看《西藏欲经》？我觉得那个东西太落伍了，懂我意思吗？所以我觉得这种书就是浪费的书，骗你们这些没有四十八种姿势的小女生的书。
023.20030421《天堂与地狱》.txt	381	刘沛祺：另外在《西藏欲经》这一本书里面，里面其实还是有提到一段话。就是说其实只有富人能够得到金银财宝以及车群马牛；但是其他的人其实都可以透过性爱来得到快乐，不论他是贫富贵贱。那我不晓得李大哥是不是能够赞同这一句话？
023.20030421《天堂与地狱》.txt	443	郁芳：太过分了！这是《胭脂扣》的剧情。
023.20030421《天堂与地狱》.txt	487	吴宗宪：你真是太了解我，you know me more than my mother。凭良心讲，大师今天很多的话语，在这个字里行间给我们的省思竟然是如此的多，对不对？我们真的是天文地理无所不谈，从外太空聊到内子宫了，所以这个算是幅员相当的广泛。每次跟大师一谈话，总是觉得人世间有更深一层的进步。今天五位美女能够在这边跟大师对话，我想也是人生里面最值得骄傲的一件事。将来日后我们都会拿出来津津乐道，我们跟李大师讲过话。非常的感谢！同时我要在这里谢天，犹如陈之藩先生一样，谢谢你给我们这片土地，一个人叫做李敖。因为他确实不只是我个人所崇拜的一个偶像，他的论点代表了绝大多数没有办法说出话语的人的心声。我们再次感谢《红色11》的作者李敖先生。再次谢谢李敖大师！全体通通有，敬礼！
024.20030513《周二不读书》.txt	1	20030513《周二不读书》
024.20030513《周二不读书》.txt	3	蔡康永《周二不读书》第44集：李敖说李敖
024.20030513《周二不读书》.txt	11	蔡康永（以下简称蔡）：我现在手上拿的是李敖新出的小说《红色11》，《红色11》这一本小说跟他前几本出的小说有一个不一样的地方，就是他老人家把他的脸弄到了封面上来了，所以是不是已经到了一个程度，就是《红色11》这本小说，是李敖用来再度标榜他自己的伟大，乃至于证明他存在过的痕迹的一本小说？李敖先生，你前面的几本小说，像《北京法源寺》是拍寺庙的照片，《上山·上山·爱》有一个赏心悦目的小美女的照片藏在后面，为什么到了《红色11》？就把你的照片给拿出来，而且摆出一个凶很的样子？
024.20030513《周二不读书》.txt	37	李：因为我写的那种杂文，写的太多了，我已经写了一千五百万字在《李敖大全集》四十本，都看的很清楚了，所以我也希望改变一个形式，并且可以告诉你这是研发新的武器，所以他用小说来表达。
024.20030513《周二不读书》.txt	53	蔡：《红色11》里面的角色分别因为不同的原因被关进了监牢，那当中李敖所写的龙头这个角色，不断地开导其他跟他一起坐牢的人，你自己在坐牢的时候就是扮演这样的角色吗？
024.20030513《周二不读书》.txt	57	蔡：你跟别人挤成一堆的时候，一定会有这种划地为王的习惯吗？就是你会标榜出来说“搞清楚，我是什么角色”？
024.20030513《周二不读书》.txt	59	李：这一点非常重要，你看沙特写小说说“什么是这个地狱？你跟别人住在一起就是地狱”！这个就是说你正在地狱里面，活生生的跟一些不相干的人二十四小时，他的吃喝、放屁、泄肚，你都面对，你懂我意思吗？这非常苦恼的一件事情，这个时候就要定下一些……不是游戏规则，而是坐牢的规则；好比说我的书里面谈到了，我们一定不可以哭，为什么这么残忍不许别人哭？因为哭是会传染，哭很像sars会传染的，它使别人情绪跟着整个换掉，新亭对泣大家哭成一团，所以这样会把大家坐牢的意志摧毁，所以不许哭，每一个人都要笑，或者勉强的笑这样子。
024.20030513《周二不读书》.txt	83	蔡：你在《红色11》里面提到说：跟你同时期坐过牢的人，从来没有写过类似的文学作品，为什么？比方说中国发生文化大革命之后，有这么多的作家都写文化大革命的经验，可是在台湾跟你一起坐牢的人，却从来没有人来描写他们坐牢的经验？
024.20030513《周二不读书》.txt	85	李：原因两点：第一点他们真的都不敢写，他没有能力写出来，像崔小萍在书里面两次写回忆录，都不提那个故事，这故事我给她写出来，就是被判的时候，军法官判他十四年，崔小萍当庭大哭，骂军法官：“你没有良心，你知道我没有罪！你判我十四年？”军法官把脸一摆，说：“我才有良心，没有良心判你死刑。”这种事情崔小萍不敢写；还有一种就是他写不出来，像姚嘉文写什么台湾七色记八色记，这个人完全没有文采的人，他们所写的小说当然就是烂的作品。
024.20030513《周二不读书》.txt	89	李：严格讲，我要写好多本小说，我要写革命先烈的一本、写共产党抓的国民党的这些战犯的书、老兵的一本、还有囚犯的一本，还有写这些《赤裸的十七岁》可能一本两本，所以我认为我要写很多种，因为我像颗钻石一样，各个面都发光，所以每一面都希望别人看到。
024.20030513《周二不读书》.txt	91	蔡：你在《红色11》里面，龙头被写的这么高贵，被写的这么有尊严有智慧，其实你平常在言行上赞美你自己的时候，你也从来不会觉得不好意思，所以小说对你来讲，并不是一种掩护，对不对？你不需要靠小说的掩护来赞美你自己？
024.20030513《周二不读书》.txt	101	李：尤其是这一面，我觉得我在台湾活了这么多年，在台湾严格讲活了五十二年了，我最大的快乐就是我真的做到一个“爽”字，我那么高兴的那么快乐的能够骂人、敢骂人，我愿意为骂人付代价，并且能够把我这种喜怒哀乐、笑傲江湖、恩怨情仇、快意恩仇都能够写出来，我觉得这好快乐，这好爽的一件事情。基本上，对我而言是个人的一个发泄，读者是什么样子，那是另外一个问题，因为读者可能跟不上我，那以后再说了！你看《白鲸记》的作者生前有几个读者呢？所以我们有这个心理准备。
024.20030513《周二不读书》.txt	105	蔡：《红色11》里面角色的关系显现了一个重要的事情就是——人怎么样都会死，可是死之前有没有办法给自己的死一个说法一个交代？如果得到了一个高贵的说法、高贵的交代，像《红色11》里面这个年轻人，信仰自己是一个忠贞的共产党，最后他认为他的死是为了共产党而死，可是如果没有剧中另外一个人，就是龙头老大来赋予他这一个确切的认证，那他可能会死的很卑微、死的很没有价值感，那这个恐怕是李敖想要写的一个主题——就是你对人生到死之前，有没有得到别人的一个认可，这个在龙头所做的事情是一个慈悲吗？就是余三共这个角色要去死之前，龙头给了他一个有尊严的说法跟死法，甚至要求这个狱卒要给他一个有尊严的对待方式，这些是你小说很重要的一个讯息？
024.20030513《周二不读书》.txt	111	李：应该说没有，我不是那您所说那种左倾幼稚病的患者，你只看到《红色11》里面龙头的侠义那面，可是这小说同时也看他滑头那一面，他是非常精明的，他不要做烈士，他要做战士，他会用迂迴的方法把敌人打倒，不要被敌人杀了他，这是一种很重要的人生哲学，
024.20030513《周二不读书》.txt	115	李：是！可是我就是告诉你你没有白做烈士，因为你认识我，我帮你写出来了这样子。《北京法源寺》也有这种情况，我也这样写，最后真正赞美的是梁启超而不是谭嗣同，因为谭嗣同做了烈士了，你被你敌人杀掉了不算本领，真正厉害的人他跑掉了，活着把敌人打败，我觉得那个人更值得赞美。
024.20030513《周二不读书》.txt	117	蔡：你在回忆当初坐牢的岁月，写成了《红色11》这样子的小说，有得到任何新的意义吗？还是说你觉得这整个坐牢就是一个被整的过程？
024.20030513《周二不读书》.txt	119	李：我坐牢得到两个结果，第一个我觉得我写的很爽，我终于把它写出来，没人能写出来，我把它写出来了；第二发现它已经不再是畅销书第一名了，我有《上山·上山·爱》、我写《李敖回忆录》都在排行榜里头当过第一名，现在发现这个书已经不是畅销书第一名，它排名第十八了，所以我知道大家不喜欢这种题材的书。
024.20030513《周二不读书》.txt	123	李：我知道，所以我为什么要写《赤裸的十七岁》？因为可以抢回第一。
024.20030513《周二不读书》.txt	129	《上山·上山·爱》几乎没人看完
024.20030513《周二不读书》.txt	131	李：我实在吃不消像詹姆士他们那种小说，什么意识流转来转去，我痛恨这些小说，白先勇他们这些，痛恨这些小说为什么？因为无趣！他们那种所谓文学技巧，我认为像沙特说的对，就是说小孩子都快饿死了，文学还有什么意义，所以文不载道，我是不行的、我受不了。我认为文以载道，我的观念是——文学不是文学，文学要跟着小孩子的哭声有关系。
024.20030513《周二不读书》.txt	133	蔡：你的《上山·上山·爱》跟小孩哭声有什么关系？
024.20030513《周二不读书》.txt	135	李：当然他爸爸被抓起来，小孩子会哭……《上山·上山·爱》当然有哭声，这个哭声我们看不到被遮盖了。
