file	line	context
003.陆根纪.txt	265	不管怎么反讽，还有陈布雷、陈琏永不明白的外一章：陈布雷的孙子、陈琏的侄子陈师孟，几十年后，却在台湾小岛上数典忘祖夜郎自大的做了台独党的台北市副市长！这个投机分子早被我写文章痛斥过、他的祖父与姑姑的故事也早被我写文章评论过，二姐绝没想到我们李家与他们陈家竟有这么多的前缘与后话。这就是二姐回忆的可贵处，她行云流水的写别的，...
003.陆根纪.txt	269	我从小爱书，在北京念小学时候，最吸引我的有两个画面，一个是史家胡同一家商店的橱窗，窗内有蒸气火车模型，这是真正用蒸气开动的玩具，我爱死它了。另一个是学校音乐教室后面的一个书橱，橱内是一排排整齐的丛书——商务印书馆出版、王云五主编的《小学生文库》。在日本鬼子统治北京时期，这些书是比照禁书锁起来的，抗战胜利后，不但橱门打开...
003.陆根纪.txt	271	由于对这套书的好感，从而对出版它的商务印书馆也心向往之。北京琉璃厂本有商务印书馆的分馆，可是上海的总馆，才是更吸引人的。由于老姨父做过上海附近嘉兴县的县长，对上海熟悉，每在我问到上海的总馆的时候，他就详为解答，并且打趣说：“看你这样问东问西，我看你有一天得做商务印书馆总经理才过瘾呢。”说这话后半个世纪，我没做成它的总经...
004.小寒纪.txt	7	在台中一中同学中，跟我同届的陈正澄是学问最好的，通中、英、德、日四国文字，后来做到台大经济系主任，他去德国留学时要我用毛笔写字送他。我题诗一首：“人生何处不相逢，我来台湾识正澄，同学十载空余恨，抢去我的第一名。”乃写实也。他把字带到德国，一直挂在墙上。陈正澄以外，张育宏也是我最早认识的台湾同学。四十年后，他以新光产物保...
004.小寒纪.txt	9	高我二班今为世界级学者的李天培，是温柔敦厚的君子，他和弟弟李善培两人，随父亲李子宽老居士到台湾。老居士本是老革命党，做过孙中山秘书，被蒋介石关过后归顺蒋介石，垂老主持中国佛教会，住在善导寺。我到台北念台大，一开始就借住善导寺。善导寺是日本人盖的古庙，地下室内，有个骨灰间，我就住在隔壁，正所谓“与鬼为邻”。管理骨灰间的职...
004.小寒纪.txt	11	李善培对我讲了一个秘密：他说有一天他和老居士出去办事，路过一家饭馆，两人就去吃，老居士告诉跑堂的，来碗素面，他也跟进。不料两人狼吞虎咽一阵，发现面里有肉——不是素面，他大吃一惊，赶忙指给“父”（他们湖北应城人喊爸爸做“父”）看，殊不知老居士正在衔肉大嚼，向他使个眼色，表示不必声张，又埋头大嚼起来了（中国的佛门人物中，虽...
004.小寒纪.txt	13	我在一中有个高我四班的老同学，叫林石，就是后来的妖僧“林云大师”。林云是我爸爸的学生，他在台中一中时功课平平，在知识上，无出人头地希望，就以密宗来弄玄虚，欺骗世人。他的高明处是先把密宗学术化、把自己高僧化，以学术高僧为障眼法，自上而下的雄霸迷信之坛。这种自上而下的搞法，对象不是村夫村妇，而是上层社会的一些无知的教授、无...
004.小寒纪.txt	53	虽然在爱情上“惨绿”，在人生大方向上却“殷红”得很阳刚之气，已开我日后的先河。有诗为证：
004.小寒纪.txt	85	一朝风云起，我非池中物，（《风云》）
004.小寒纪.txt	99	在这些类乎“薛蟠体”的口号里，依稀看到我未来的发展，其实是循线前进的。我的“少有大志”、我的不逃世思想，我的反“党混子”（党棍子）思想、我的反“国贼”思想、我的“有话就真说”思想、我的反“穷酸”思想、我的“耻于苟安作文豪”思想、我的“十年如未死，一飞可冲天”思想……十年后，一一都像预言般的出现了。不但这些，我的“反宗教...
004.小寒纪.txt	133	这种诗下面带大括号的体裁，也是前无古人、后无来者的。这些“歪诗”，都是我18岁时中学生时代的“残基”，可以看出我困学中的努力向上、困学中的自命不凡、困学中的孤独与孤愤。在这种情境中，我结束了中学时代。基本上，这一段生命是痛苦的，毕竟我那时太年轻，没有多少力量突破环境，但我一直要突破，所以非常辛苦。如今回首前尘，我真庆幸...
005.大寒纪.txt	29	虽然李登辉与王作荣渊源深厚，但是李敖却以王安石的诗勉励自己的老师：“公自平生怀直气，谁能晚节负初心。”政坛也曾流传一则笑话，保险公司对王作荣有三不保：“天灾不保、人祸不保、晚节不保”。
005.大寒纪.txt	41	这是我对身为监察院长的王作荣老师的最后诤言。回想四十四年前的师生因缘，恍然如昨。被改写的亚里士多德（Aristotle）名言有道是：“吾爱柏拉图甚于余物，吾爱真理甚于吾师。”西哲风范与决绝，惟我有焉。
005.大寒纪.txt	45	在法律专修科那年的4月25日，正好是我20岁生日，生日后两天，爸爸死了。我因反对传统“把活人弄成死人，把死人弄成鬼”式的丧礼，力持丧礼改革。台中一中我敬重的国文老师鄢曾荫先生婉为劝我说：“李敖你读书明理，按古礼，不能这样干吧？”我说：“按古礼，按《易经》是‘丧期无数’；按《墨子》是我母亲要殉葬；按《礼记》是我父亲不能火...
005.大寒纪.txt	47	我是1955年20岁进台大历史系一年级的。头一年误入法律专修科，原因是联考时总成绩被数学拉下来。所以这一年重考，必须加强数学分数。幸亏我台中一中的老同学胡家伦指导有方，他为我恶补一阵，结果数学考了（不如说背出了）59分，不但考上历史系，并且名列前茅。由于对中学教育和法律专修科的不满，考取历史系可谓一偿宿愿。进台大文学院...
005.大寒纪.txt	71	十一、姚从吾老师有满口乱牙，我从没见过一个人有那样乱的牙。他的牙，每颗都很大，并且N多，我始终怀疑他不是“重瞳”而是“重牙”，牙齿比一般人要多。当然我这样说，毫无根据，但从亚里士多德把他老婆的牙齿数目搞错一点上看，这种牙多之感，可见也不唯我独有也！
005.大寒纪.txt	99	二五、另一教西洋史教授，叫杨绍震，学问极差，却又喜装腔作势、做洋绅士状。上他“西洋通史”课时，我常用假史料作弄他，他佯做知道，其实一无所知、也不可能有所知，因为从来没有那种史料。后来此人到东海大学去了，为了多赚一点钱，曾向校方哭诉，请求多发他津贴云，传为笑柄。
005.大寒纪.txt	101	二六、历史系有一极顽固老教授，叫徐子明，痛恨胡适。他演讲时到处说：“我当年亲眼看见胡适一手把毛匪泽东提拔起来！”说时还用右手拇指食指交接，手心向下，手背向上一提，做提拔状。因为痛恨胡适，连带痛恨白话文，他说白话文是狗叫文。姚从吾问他：“既然白话文是狗叫文，你为什么口中讲白话？”他忿然答曰：“我跟狗说话，不能不狗叫！”当...
005.大寒纪.txt	111	台大同学中，有两位死去的，一位是历史系的华昌平，在历史系他班次低于我，却常来与我谈大问题。后来他无法解脱，跳海自杀了。——他是海军游泳选手出身，居然要把自己淹死，求去决心，亦云壮烈。另一位是医学院的王尚义，他在台大学医七年，但毕业之日，即是死亡之期。他得肝癌临死时候，我在他身旁，美国女传教士也在旁劝他重信耶稣，他点头同...
005.大寒纪.txt	115	我这里明明愤世的指出：“如果在‘伪君子’和‘真小人’之间必须选择一个”的条件下要我选，我才“宁做真小人”，并不是一开始就以做“真小人”为职志。木令耆说我“不顾自己的尊严，牺牲君子尊严，披上殉道的斗篷”等话，倒是实情。我写《论牺牲自己的名誉去奋斗》一文，就特别点破这点。多少年来，在国民党堵塞每一种管道的暴政下，大丈夫“没...
005.大寒纪.txt	123	台大同学中，有一人值得特别一提，就是施启扬。施启扬是我台中一中高一同班，到台大后，来往不断，相处甚得，甚至一起伪造文书，帮孟大中逃避兵役呢。我的大学毕业论文题目是《夫妻同体主义下的宋代婚姻的无效撤销解消及其效力与手续》，写作过程中，因为牵涉到中国法制史，特别到法学院找材料。施启扬陪我，拜访了戴炎辉教授。后来我发现原来戴...
005.大寒纪.txt	125	台大外系老师中，有一人值得特别一提，就是台静农。我在历史系的时候，他是中文系主任，他没教过我，但在我穷困时，1957年出售家藏旧版《资治通鉴》、《昭明文选》、《三迁志》等书，他曾帮过我大忙，到我宿舍来看我，我一直感念他。1963年我在《文星》写文章攻击台大文学院，也攻击到中文系，我本以为中文系的腐化，乃是台静农被“挟持...
005.大寒纪.txt	127	我离台大多年后，陈依玫访问我，我对她说：“陆游的诗说：‘欲求灵药换凡骨，先挽天河洗俗情。’我在整个大学时代，都在努力又洗又换，我做得永远使我不满意。你问如果我现在是个80年代的大学生，不知将如何安排这四年。我想，如果时光倒流，我大可不必在大学过这四年，我觉得从大学中‘换凡骨’‘洗俗情’反倒过慢，慢得使自己不满意，感到浪...
005.大寒纪.txt	131	我在台大送报期间，每天骑脚踏车到馆前路，以现金批报，然后转回来。有一天路过博爱路，在照相馆的橱窗里，看到“檀岛水仙花后”吴兆云的照片，很为照片着迷，前后去看过好多次。后来发现我年纪愈大，愈有这种轻微的“画像恋”（iconolagnia）的倾向，喜欢看我所选出的美女图片，尤其裸体的，只是我选出的标准极严、极为挑剔，所以虽...
006.投笔纪.txt	3	——虽云从戎，却未投笔，军中黑暗，我来掀底。
006.投笔纪.txt	11	军中已十日，一直可说积极愉快，目前最心折的人是海明威，我买了一本何欣写的《海明威创作论》，读之颇快，我喜欢他那几次参加战斗，追求死的精神与勇迈，因此在军中生活，我的态度与看法殊迥异于一般人，我觉得这不是虚度日子，这是最好的一种磨练与生活。因此我在这儿实在可说很愉快。我并非完全忘怀了过去，在休憩和疲惫之余，我也偶然想起往...
006.投笔纪.txt	37	整日上午六〇及八一炮讲习试射，面对美浓溪旁，群山遥抱，溪水与砂石相间，午饭后人皆就荫而卧，我却携板凳、望远镜、讲义夹步于一砂石角上，远眺二村女浣衣，二童子浮于木上戏水，全身虽受日炙，然以清风澄水微波，亦不觉其苦也。现在我还在该处写日记，一同学言我如是颇有“诗意”，我心头有所思，可是充满了一片茫茫的味儿。往远处望，山真是...
006.投笔纪.txt	79	参观“仁武特约茶室”，即所谓“军中乐园”者，排长所谓的“动物园”。外面弹子房，照片与号码，规则须知，喧哗，空气极劣，红灯，一半裸倚门无表情，一与兵谈，一搂兵，室中花床单，化妆台，乳罩相见，大腿外露，四十分钟（因为营妓连番接客，每次四十分钟，所以无暇穿衣服，每次完毕，出来打水时，只穿乳罩与内裤。1984年10月4日，李敖...
006.投笔纪.txt	93	今早夹道欢送的场面甚动人，也真是大场面！有的战士叫着说：“你的故事还有好多没有讲哪！”梓华要送我，我却之，端纪以车来，九仙、开云为我背物，皆满头大汗，心甚不忍，发薪后当表示一点小意思。
006.投笔纪.txt	123	3时后又起，孙起祥助我理背包，把背包挖空，另成一小包置营长车中，披星而行，伴月而走，路有上下坡，更好行，过深坑，抵关庙，庙甚大，然未得参观，赴新化午饭，此段最苦，脚痛甚，左脚筋亦生毛病。一小充员边走边哭，几乎每个人皆生了泡，我只是皮鞋太不便，幸未生泡。我用尽了一切方法来支撑下去，唱歌、哼诗、拿出小册边走边读英文……老兵...
006.投笔纪.txt	133	在仁武拟汇集厕所文学，未竟其功，只录出一则最佳者，出自五人手笔，步岳告我时，两人笑不可仰；又忆仁武厕所中曾有数则，志之于后，聊见一斑云尔：
006.投笔纪.txt	209	天黑下雨，我轻装，只穿雨衣戴胶盔，急行于泥泞，转赴马路，在桥边被团长拉了一把，真混球！军行甚速，间跑步，唱了一段歌以解之。至小新营，东向走入土路中，小休息一会，又在泥中乱走，过仁德、明和、南洲，终抵山上，已累得不成样子，幸周忠明自动代拿雨衣及送水来，稍好。我浑身汗湿，拉出上衣，在冷风中吹吹，吹了一路，反倒凉快。自山上小...
006.投笔纪.txt	219	本着这点可怜的持身观点，我忍不住骂你们两位不脱“乡愿”之气，你们在血气方刚之年就垂垂“稳健”起来了，就带着老成持重的口吻主张“多少融合一些”（老马）和“何必曰‘绝’”（老景）了！你们也居然浇我凉水、扯我后腿了！
006.投笔纪.txt	229	5时出发，抵冈山天黑，抵桥头时已累得不堪，昏倦欲眠，或唱或背诗或敲打鼓励阿兵哥们，最后挣扎抵楠梓，很饿很渴。菊生送蛋一枚，边际效用甚大。赴仁武途中月再出——再度见月，10时后抵达，本日行百余里。
006.投笔纪.txt	247	午后突来电话，立即撤往振兴，在日光与尘土的昏黄里，静默地过了这一程。在振兴沟中洗脚，沼中大便，未及晚饭忽有特殊情况，竟得驰赴三地门，路甚直，二又二分之一飞驰，群山在望，右面丛山下层成一形，甚直长，抵堤边后即人市区——所谓市区者，一条土街耳！见到很多高山族，一男人在买烟袋，我和他讲日本话，他笑了，他们多用日本语或部分高山...
007.委蜕纪.txt	5	1961年2月6日，我在澎湖退伍，午后抵高雄；十一天后，我在台北租到“四席小屋”，是我一生中第一次有了自己的所在。有一次在外遇雨，坐计程车回来，那是我第一次坐计程车，想不到表一跳又一跳，而我的心也随之一跳又一跳，跳到十元，我心惊害怕，连喊：“下车！下车！”——人穷之时，连计程车都坐不安稳也。在“四席小屋”四个月后，6月...
007.委蜕纪.txt	19	当打官司的时候，法官问到我材料的来源，我完全根据实在情况说明，坦然陈述，自无疑义。谁知道胡秋原在半道里，忽然提出一项证据，他说他去函台大，问台大藏书和李敖借书的情形，据台大回信，说该校根本没有“闽变”年份的《国闻周报》，所以李敖是当庭说谎云云！
007.委蜕纪.txt	39	看了这封所谓“敬复”的信，我才完完全全明白：我的母校的确公然的在帮助“校外人士”打击自己学生——的确明目张胆的做了愚蠢而阴险的伪证！
007.委蜕纪.txt	81	如果我用“人格心理学”的方法来分析我自己，那太麻烦了，因为我的形成很简单，我该感谢我父亲的就是他老先生从来允许我自由意志的自由发挥，在别的小男孩还在玩泥巴的时候，我已经为自己布置了一个小图书馆，我父亲从来没有拒绝过我向他要钱买书，从来不干涉我想要看的书，逃难到上海的时候，学费太贵，我的姐妹们都失学在家，他却叫我去读缉椝...
007.委蜕纪.txt	93	元旦，长孙以侨生，字曰彦国。先生有诗云：“神州须健者，勿止大吾门。”又云：“震旦方沉陆，何年得解悬？太平如有象，莫忘告重泉。”
007.委蜕纪.txt	117	这是一封动人的信（内容关于爸爸做地下工作那一部分，胡适死后，地下工作的主持人吴焕章先生予以澄清，证明我怀疑的并不正确），胡适看了这封信，拿给一些人看，当他拿给叶明勋、华严看的时候，得知严侨之死，只是误传，他赶忙写信通知了我；不过，当他拿给徐高阮看的时候，却被这共产党变节者、国民党卧底特务、中央研究院副研究员扣住不还。这...
007.委蜕纪.txt	119	1962年1月，胡适死前不久，对我有所评论，评论之言，都收在他的秘书胡颂平编的《胡适之先生晚年谈话录》和《胡适之先生年谱长编初稿》里。胡适说李敖“喜欢借题发挥”，说“作文章切莫要借题发挥”，他能够看出来我写文章的“喜欢借题发挥”，是他的高明处，但他把“喜欢借题发挥”看成一种大忌，却是他的大错特错。胡适在1930年写《介...
007.委蜕纪.txt	129	第一，我要指出此文有不少不够正确的事实。如说我在纽约“以望七之年，亲自买菜做饭煮茶叶蛋吃”——其实我就不会“买菜做饭”。如说我“退回政府送的六万美金宣传费”——其实政府就从来没有过送我六万美金宣传费的事。又如说“他怀念周作人，不止一次到监狱看他”——我曾帮过他的家属的小忙，但不曾到监狱去看过他。（我至今还想设法搜全他的...
007.委蜕纪.txt	153	这篇文字，可说是胡适与我之间的一个简单缩影。我没做成他的徒弟，但是云龙契合之际，我却在他生前死后，做了比任何人都识其大者的事。这种奇缘与情义，求之古今人物，亦属罕见。清朝王源《刘处士墓表》中记“［刘献廷］尝从容谓余曰：‘吾志若不就，他无所愿，但愿先子死耳！’予惊问故，曰：‘吾生平知己，舍子其谁？得子为吾传以传，复何恨哉...
007.委蜕纪.txt	173	任何思想家都有胸襟希望后一代超过他们，龚定盦说“别有狂言谢时望”，我想，我这最后的狂言，就是我对他们最大的敬礼了。
008.星火纪.txt	5	我在1961年8月18日考进台大历史研究所，苦于生计，由姚从吾、吴相湘两位老师之介，进了罗家伦、陶希圣主持的“中华民国开国五十年文献编纂委员会”，做临时雇员，每月一千元，帮忙找开国文献，但不撰写什么。罗家伦是五四风云人物，跟我长谈了一次，印象最深的是外传他“一身猪熊狗”，见之果然，长得真是又怪又丑，更糟的是他的声带，此...
008.星火纪.txt	11	1961年6月1日，共产党出身的谢然之接任国民党第四组主任。在他接任后五个月，同年11月1日，我在《文星》发表《老年人和棒子》，从此兴风作浪，使国民党怒形于色、谢然之喜上眉梢。国民党怒的是，李敖从文化思想上挖它的老根；谢然之喜的是，又有一票封杀的大买卖可做矣。在谢然之的带头媒孽下，《文星》处境日渐恶化。拖到1965年1...
008.星火纪.txt	21	文星时代朋友中，张继高最健谈。文化论战时，他从香港写信给我，指出胡秋原文章不行，“一泻千里，尽见浑水。”他回台后不但相见，且做了邻居，常常深更半夜，从《中国时报》下班后到我家神聊。后来文星垮了，他趋向国民党高层，早无往还了。多年后我出狱，在路上碰到，他假意要请吃饭，我含糊过去，自此不复相见。萧孟能诬告我时，蒋芸在香港急...
008.星火纪.txt	25	在文星时还有许多中学生的读者，我知道的有陈晓林最优秀，直到今日犹为能文之士，并且是我好友。还有一位中学生读者，字写得歪七扭八，向我备致仰慕之忱，且由张菱舲转达此意，此人后来搞云门舞集，即林怀民。还有一位黄三（黄胜常），比我小十一岁，我在文星时候，他透过萧孟能夫人朱婉坚，与我结交。他的父亲是桂系要人黄雪邨，母亲是左宗棠曾...
008.星火纪.txt	35	在文星的读者中，有一位请我吃饭，他是我台大同学王裕珩的父亲王崇五。他曾在俄国留学，是共产党，后来被国民党判死刑。他的舅舅丁鼎丞是国民党大员，就拉他跟国民党合作，免了他的死刑，还做到济南市长。到台湾以后，他担任国际关系中心副主任，当时的主任是卜道明，副主任除了他外，还有吴俊才。卜道明死后，吴俊才当上主任，他就退休了。他请...
008.星火纪.txt	37	在文星时，1963年，美国《纽约时报》的名记者德丁（Tillman Durdin）、美国新闻处的副处长司马笑（John Alvin Bottorff）约了我，三个人在一家咖啡馆里谈话。在德丁提出的问题里面，有一个很有味儿的题目，他问我：“为什么在台湾的这些大学教授们都显得活力不够？为什么他们不像韩国那些教授们那样生气勃...
008.星火纪.txt	41	陈诚约我聊天后四个多月，当时蒋经国系大员李焕请我吃饭。时间在1964年10月3日中午，地点在台北新台北饭店。先由调查局的杨雪峰接我，吃饭时，杨雪峰也一直在场作陪。据我侧面了解，这次吃饭，原因和安排蒋经国要见我有关。那时李焕是在朝的炙手可热的人物；李敖是在野的令人侧目的人物，蒋经国拉拢人才，自在意中。不过蒋经国和李焕的大...
008.星火纪.txt	43	在文星时，国民党大员我还领教过蒋梦麟，他是爸爸在北京大学时的代校长，在台湾主持农复会，他为了写“西潮”以外自传的事，约我到农复会，谈了许久。他本想找我帮忙，可是他一直不谈报酬，也许他的意思是先帮了再议，可是我的经济情况不允许我做完了再拿钱，所以此事不了了之了。国民党大员还有王德溥，他通过郭鑫生，与我吃了一顿饭。他自道做...
009.白露纪.txt	3	蒹葭苍苍，白露为霜，所谓伊人，在水一方。
009.白露纪.txt	5	在文星时代，我大力提倡的是“全盘西化”。并指出文化的移植是全盘的、是不能选择的。我的基本立论是：从张之洞的“中学为体”、“西学为用”，到萨孟武、何炳松等十教授的“中国本位的文化建设宣言”，到今天中国人的保留中国文化的精华、选择西方文化的优点，这种一厢情愿，多少年来，一直是一种动人心弦的美妙理论。这种美妙理论，听来固然令...
009.白露纪.txt	9	正因为我深信“全盘西化”可以救中国，并且中国事实上已走向“全盘西化”，因此我单刀直入、直抵花心，特别为文点出，并点破这一点。1962年2月1日，我在《文星》发表《给谈中西文化的人看看病》，就是一篇大手笔的力作。这篇文章其实只是导论，我还陆续写了许多细部的文章，讨论面和打击面都很广，其中有涉及性观念和性关系的，尤为精采。...
009.白露纪.txt	11	我在性观念和性关系上的开明、进步，不但幻觉于殉情上，还幻觉于其他方面，譬如说，如果人能选择自己的死法，我倒觉得有一种死法最值得向往，那就是“阿提拉（Attila the Hun）式死法”。阿蒂拉是5世纪时的匈奴王，武功所及，包含了大部分中欧和东欧。此公外号“上帝之鞭”（Scourge of God），其凶悍可想。但其死...
009.白露纪.txt	13	我在台大做学生时候，常去台北市衡阳路15号文星书店，一天在进门门框背后，看到一幅画，是华特·奥托（Walt Otto）的《夏日即景》（Summer Idyll），画一裸体少女，伸出一足，溪边试水，我被这画迷住了，画的尺寸是55×45厘米，我从没见过这么大又这么美的裸画，可是我是穷学生，当时价钱连问都不敢问，只能多看几次...
009.白露纪.txt	17	李放他们合送我一座达摩佛像，高与书桌齐，据云价值一万五千元，是硬树根凿成（我看是雕不动的），其重无比，其丑亦无比。我一听说自外埠买来，即断言此绝非好礼品，因此岛民俗水平极低也。及看之下，不出所料，乃斥令他们收回。（我考虑禁止他们再送礼，一切折现可也！）他们的“罪状”不是自己艺术水平差，而是把我和他们的水平视为同类，这些...
009.白露纪.txt	19	相对起来，你们的礼品却是各有千秋，心仪的衬衫极高雅，老寿星已于华诞之日穿上，一派“可怜寿星倚新装”打扮，好像一张银纸，包了一个有双脚的炸弹；李宁的骨董花瓶极典雅，摆在那里，提醒我花瓶只是花瓶做得，人是不可做花瓶的——但美女除外、“李瓶儿”式美女尤其除外，我早就说西门大官人是中国文化之一，其与“李瓶儿”之事可证也；文茜的...
009.白露纪.txt	33	拉斯金说看书不必看作者，我引申其义，看画不必看本人，华特·奥托这幅画中裸女本尊，早已红颜老去，还能看吗？人能洞悟此义，当知幻方是真，而真反有不如幻者；幻方是永恒，而真反烟云过眼者。华特·奥托的画中裸女，中国人中，亦有类比者。1964年我在《文星》时，用餐或谈话，常到附近一家咖啡厅。老板娘是一位上海籍的年轻女人，为了解决...
009.白露纪.txt	41	文中指的，就是她的大腿。她大腿有丝袜时令我神往，丝袜脱下来时令我魂销，美腿当前，人生还有什么比这更值得看的呢？1780年，富兰克林在法国做大使，在跟法国名女人上床之余，写过一篇《美腿与丑腿》（The Handsome and Deformed Leg）的文字，大意说：世上有两种人，他们的健康、财富和生活上各种享受大致相...
009.白露纪.txt	141	情书是萧伯纳（Bernard Shaw）所谓的“纸上罗曼史”。罗曼史施诸纸上，自然写时情感集中，思绪澎湃。但往往时过境迁以后，自己重读起来，未免“大惊失‘色’”（此“色”字该一语双关：一为脸色，一为女色）。至于当事人以外的第三者，读别人情书，因为缺乏置身其中的情感和背景，所以常常在嗜读以后，摆下脸孔，大骂“肉麻”！殊不...
009.白露纪.txt	143	“H”因为演过电影《窗外》的女主角，亦属台湾名媛。有一次，在中央酒店吃饭，邻桌有涂咪咪，是中国小姐候选人，也是台湾名媛。涂咪咪为了表示媛媛相惜，特委同桌一客人过来，向“H”说：“涂咪咪问你好。”不料“H”却傲然回问一句：“谁是涂咪咪？”——“H”明明知道涂咪咪是谁，却佯做不知以折辱之，真所谓名媛功夫也！（二十多年后，一...
009.白露纪.txt	147	我跟女人的关系，可分四大类，第一类是跟我有性交关系的；第二类是没有性交关系但有肌肤之亲的；第三类只是相识但却长入我梦的，所谓梦，主要是白日梦式意淫；第四类最邪门儿，是双方完全不相识的，这种“女人”，主要是她们的照片，尤其是裸照。对这类照片和裸照，我从大学便开始搜集，主要来源是从外国旧画报上取得，不过那时格于环境，所收品...
